l,o,c,t,h,low,high,close,volume,open
11382569182,12928141978,12692555611,1663459200,12996965344,19325.8,20105.3,19404.5,499916.474,20102.0
12028689764,12692555611,12442995859,1663545600,12762967960,18215.0,19686.3,19528.6,993776.352,19404.5
12336092934,12442995859,12415194335,1663632000,12606296078,18690.1,19625.0,18866.8,794623.932,19528.6
10678916083,12415194335,12092390536,1663718400,12695138285,18084.3,20154.1,18447.5,1168068.979,18866.7
12059679536,12092390536,12607868574,1663804800,12635580089,18345.2,19504.8,19392.5,852898.391,18447.5
12455285782,12607868574,12609246739,1663891200,12817073134,18518.5,19492.0,19280.7,838493.746,19392.5
12496960519,12609246739,12619198334,1663977600,12799729618,18798.0,19304.5,18911.0,377158.215,19280.7
12448925337,12619198334,12609133539,1664064000,12735439187,18621.0,19196.0,18799.7,410461.603,18910.9
12537079156,12609133539,12995846427,1664150400,13010290076,18671.0,19311.5,19216.3,777807.518,18799.7
12722792740,12995846427,12794709859,1664236800,14092016950,18801.5,20375.0,19070.1,1300566.158,19216.3
12387648068,12794709859,13095229912,1664323200,13262093133,18460.0,19787.6,19407.3,1141222.772,19070.1
12820575230,13095229912,13060295653,1664409600,13350637605,18827.2,19648.8,19582.5,991678.224,19407.4
12279411566,13060295653,12280229809,1664496000,13594264376,19066.0,20172.7,19411.7,1071462.934,19582.5
12227889461,12280229809,12343954635,1664582400,12493779358,19140.0,19474.0,19304.0,294457.009,19411.6
12243480195,12343954635,12299628721,1664668800,12475164358,18896.0,19389.0,19049.4,414970.451,19304.0
12275473570,12299628721,12964699653,1664755200,12972807271,18950.8,19723.7,19622.0,621816.329,19049.3
12865066339,12964699653,14530482252,1664841600,14543912334,19480.1,20500.0,20333.0,796678.762,19621.9
13969041349,14530482252,14095249136,1664928000,14541910801,19707.0,20356.1,20150.0,719577.149,20332.9
13983475645,14095249136,14044493247,1665014400,14506558618,19843.3,20443.9,19954.0,782034.669,20149.9
13610363936,14044493247,13672095967,1665100800,14095264052,19304.4,20067.0,19520.9,673407.102,19954.0
13489441761,13672095967,13714684210,1665187200,13851631163,19200.0,19619.6,19406.2,253257.201,19520.9
13705128298,13714684210,13910020893,1665273600,13985734000,19310.0,19550.0,19430.0,267178.795,19406.3
13892211756,13910020893,14114593973,1665360000,14357856336,19000.0,19513.0,19124.0,560920.904,19430.0
13921625710,14114593973,14552716374,1665446400,14746515789,18850.0,19260.0,19055.0,603358.324,19124.1
14456940291,14552716374,14460346978,1665532800,14755082134,18924.3,19240.0,19148.0,406770.288,19055.0
12653288487,14460346978,14787081768,1665619200,14942187255,17917.8,19498.6,19365.5,1104615.001,19148.1
14060682370,14787081768,14153964610,1665705600,14968783623,19059.6,19947.9,19164.6,861453.21,19365.4
13921376999,14153964610,14165945979,1665792000,14306992596,18966.0,19218.8,19060.4,241520.185,19164.6
13954214862,14165945979,14033580240,1665878400,14283417085,19058.0,19415.9,19251.9,267921.192,19060.4
13954285257,14033580240,14761101866,1665964800,14837833070,19148.0,19666.0,19540.6,502319.759,19251.8
14397170907,14761101866,14484812950,1666051200,15143138931,19081.0,19706.4,19320.9,634343.154,19540.7
14365873884,14484812950,14572681642,1666137600,14763265386,19050.0,19349.8,19116.7,404370.458,19320.9
14432813050,14572681642,14728190883,1666224000,14736129879,18882.4,19350.0,19034.7,537627.048,19116.6
14552895373,14728190883,14627796216,1666310400,15005936528,18600.0,19240.0,19150.9,581878.905,19034.8
14442514450,14627796216,14534459537,1666396800,14628659306,19103.5,19250.0,19195.1,174055.042,19151.0
14331651698,14534459537,14959032390,1666483200,14964068329,19050.0,19690.0,19560.7,358611.542,19195.1
14398244426,14959032390,14399079468,1666569600,14993491635,19146.0,19593.3,19318.1,476676.536,19560.6
14347748636,14399079468,15397171427,1666656000,15639407827,19228.0,20415.0,20068.3,777306.534,19318.1
15378847908,15397171427,15615458610,1666742400,16055164740,20041.1,21030.0,20758.3,841864.982,20068.3
14511281022,15615458610,14525433937,1666828800,15675408226,20170.0,20863.7,20285.5,614910.045,20758.4
13964189626,14525433937,14301956434,1666915200,14574438631,19951.0,20740.0,20582.8,595538.882,20285.6
14274609566,14301956434,14366351107,1667001600,14779736895,20547.8,21088.0,20796.7,482217.17,20582.7
13877864491,14366351107,13890219917,1667088000,14464471705,20503.0,20925.2,20615.6,295389.69,20796.7
13479491483,13890219917,13551571119,1667174400,14045944447,20225.4,20838.7,20482.0,478797.266,20615.5
13455363235,13551571119,13523220987,1667260800,13722584694,20320.0,20687.0,20472.1,314676.187,20482.1
13016375508,13523220987,13153355041,1667347200,13604205615,20050.0,20796.0,20140.1,651535.761,20472.1
11570413396,13153355041,13125119997,1667433600,13426800383,20026.0,20400.0,20199.7,372121.061,20140.2
13106498638,13125119997,14339200328,1667520000,14493322422,20171.6,21297.0,21137.6,824515.215,20199.8
14332445677,14339200328,14847763132,1667606400,15011743227,21071.1,21473.7,21289.9,303983.372,21137.6
14054782677,14847763132,14059467998,1667692800,14956626188,20863.3,21355.8,20900.0,277148.646,21289.8
12311319739,14059467998,13281722058,1667779200,14072193147,20374.0,21062.6,20578.6,554408.316,20900.0
13281722058,13281722058,13281722058,1667865600,13281722058,16830.0,20685.0,18534.0,2046476.313,20578.5
10500291359,11326499990,10724242208,1667952000,11783430636,15462.6,18574.9,15905.0,2065606.412,18533.9
9567678320,10724242208,10901886219,1668038400,11502519603,15730.0,18230.0,17588.0,1497093.602,15905.0
10253574628,10901886219,10431859025,1668124800,10958628979,16343.0,17678.0,17058.3,955344.602,17588.0
9911683167,10431859025,9975554451,1668211200,10480190014,16623.8,17110.8,16806.9,304455.717,17058.4
9458092880,9975554451,9620656418,1668297600,10001287326,16210.3,16950.0,16321.2,349742.836,16806.9
9398708272,9620656418,9466657815,1668384000,9874092613,15805.5,17188.0,16605.2,934392.484,16321.3
8478705136,9466657815,9681064488,1668470400,9847196691,16516.7,17127.2,16888.3,649349.458,16605.3
9145400604,9681064488,9634499731,1668556800,10202581415,16358.0,17007.4,16650.6,537241.645,16888.3
9616054719,9634499731,9870336832,1668643200,9935424190,16403.3,16741.7,16682.1,408989.285,16650.7
9764897536,9870336832,9864111261,1668729600,10019696772,16541.1,16984.4,16689.7,388612.842,16682.1
9807840254,9864111261,9859601361,1668816000,9926915670,16543.8,16814.5,16692.9,171822.915,16689.7
9573603697,9859601361,9798916045,1668902400,9921089877,16167.1,16743.9,16272.6,327599.214,16693.0
9603263524,9798916045,9706497592,1668988800,9873309104,15443.2,16304.3,15773.0,790219.365,16272.7
9636172311,9706497592,9904732284,1669075200,10068745151,15610.3,16309.0,16220.6,579333.644,15772.9
9840271421,9904732284,9892689515,1669161600,10092029611,16155.5,16703.4,16595.8,546714.91,16220.5
9796849885,9892689515,9844395024,1669248000,9988466133,16450.0,16800.0,16592.4,351024.418,16595.8
9795700916,9844395024,9841010145,1669334400,9987958890,16331.7,16639.9,16516.1,306560.116,16592.5
9841010145,9841010145,9904053519,1669420800,9985549489,16369.1,16699.1,16449.2,253401.659,16516.2
9868134002,9904053519,9946129996,1669507200,10027931790,16396.0,16594.2,16422.6,189370.345,16449.2
9699230628,9946129996,9894937581,1669593600,10005091377,15984.1,16475.0,16204.5,497137.869,16422.5
8754259818,9894937581,9991987757,1669680000,10299433970,16088.0,16543.0,16433.2,391410.854,16204.6
8399970838,9991987757,10259551376,1669766400,10352482788,16421.5,17248.3,17153.3,620324.95,16433.3
10056334169,10259551376,10200649602,1669852800,10328917095,16851.2,17348.5,16970.5,411051.309,17153.4
9877669958,10200649602,10127907932,1669939200,10237374433,16760.0,17096.3,17083.0,335039.215,16970.5
9875769519,10127907932,9909620804,1670025600,10148840566,16850.1,17160.0,16879.5,185257.242,17083.0
9908407214,9909620804,10182865917,1670112000,10295476751,16874.1,17206.2,17099.5,292090.868,16879.5
10081503890,10182865917,10161634001,1670198400,10609301795,16860.6,17430.0,16958.3,519961.39,17099.5
9895597605,10161634001,9903120624,1670284800,10181635647,16899.9,17100.0,17078.6,321330.613,16958.2
9606061639,9903120624,9781222231,1670371200,9936038870,16655.0,17130.0,16828.0,337778.925,17078.7
9732725321,9781222231,9930261732,1670457600,10015877413,16710.4,17294.9,17216.0,402157.335,16828.0
9625355911,9930261732,9625562279,1670544000,10064313953,17052.0,17365.4,17122.0,290231.183,17216.0
9606847304,9625562279,9653956708,1670630400,9722810345,17081.0,17228.6,17120.0,141895.207,17122.0
9596484883,9653956708,9629687281,1670716800,9758336855,17060.0,17265.0,17077.3,171004.111,17120.1
9487188187,9629687281,9708250098,1670803200,9754437875,16865.0,17237.9,17200.0,335856.258,17077.3
9600318069,9708250098,10200353386,1670889600,10252063277,17076.0,18100.0,17777.1,596851.291,17200.0
10064550626,10200353386,10257093824,1670976000,10535163642,17659.4,18400.0,17803.9,627511.699,17777.1
10045101039,10257093824,10128603231,1671062400,10308574290,17258.0,17849.5,17351.8,437284.037,17804.0
9426644383,10128603231,9494734640,1671148800,10168843310,16521.1,17528.0,16624.1,622150.245,17351.9
9441032019,9494734640,9546465003,1671235200,9649858401,16571.8,16790.0,16768.0,248465.273,16624.1
8322062403,9546465003,9335306904,1671321600,9603025268,16656.0,16872.0,16730.3,185898.213,16768.1
9216791796,9335306904,9403707791,1671408000,9620438800,16210.0,16809.6,16429.2,344728.552,16730.4
9278224686,9403707791,9509691466,1671494400,9651596903,16390.3,17049.6,16887.2,476171.098,16429.2
9383779798,9509691466,9428718873,1671580800,9560100092,16694.2,16924.2,16819.6,227752.335,16887.3
9274832254,9428718873,9536639737,1671667200,9627228011,16556.1,16861.9,16815.5,306610.961,16819.7
9459362598,9536639737,9565500335,1671753600,9682982632,16690.0,16960.0,16776.4,264553.42,16815.5
9492201766,9565500335,9506727550,1671840000,9583761502,16774.4,16859.9,16828.9,82410.79,16776.3
9405715393,9506727550,9469438992,1671926400,9554094926,16700.0,16850.0,16824.4,144075.843,16829.0
9448418760,9469438992,9481138009,1672012800,9554483505,16781.1,16936.8,16912.9,148128.699,16824.5
9354267519,9481138009,9608593507,1672099200,9615917140,16580.0,16968.0,16698.2,262828.564,16912.8
9518549379,9608593507,9747026428,1672185600,9786649670,16455.6,16778.3,16539.0,344649.858,16698.2
9738732369,9747026428,9807215295,1672272000,9952226478,16485.1,16659.0,16630.3,208591.531,16538.9
9314929573,9807215295,9466891512,1672358400,9830425270,16320.0,16666.6,16601.2,295630.49,16630.3
9178310396,9466891512,9197245053,1672444800,9467197672,16461.8,16640.0,16537.6,134462.156,16601.2
9187728555,9197245053,9308484255,1672531200,9312356591,16488.0,16618.8,16610.3,105502.965,16537.5
9188558277,9308484255,9526363369,1672617600,9581088051,16541.2,16799.0,16666.0,215161.176,16610.4
9314683608,9526363369,9365175316,1672704000,9526363369,16600.3,16774.0,16667.2,203070.205,16665.9
9240503367,9365175316,9375169774,1672790400,9554637107,16645.7,16984.6,16842.1,349747.838,16667.3
9086172301,9375169774,9094019197,1672876800,9393597012,16740.4,16872.8,16823.8,176369.347,16842.2
8926615176,9094019197,9534523877,1672963200,9621377420,16664.8,17030.0,16943.8,316973.629,16823.8
9086901464,9534523877,9100379534,1673049600,9614235245,16900.1,16973.6,16936.5,77973.105,16943.9
9081454011,9100379534,9231531486,1673136000,9301536580,16905.0,17181.1,17124.7,157717.318,16936.5
9176111439,9231531486,9179549928,1673222400,9531338529,17098.2,17387.8,17169.7,400277.809,17124.6
9148492135,9179549928,9787475236,1673308800,9809799584,17140.4,17485.4,17428.8,297320.371,17169.6
9555500319,9787475236,9806092606,1673395200,9902134764,17306.4,18013.2,17935.7,386277.106,17428.8
9599327461,9806092606,10121069692,1673481600,10147013420,17902.4,19120.0,18838.0,1040334.76,17935.6
10015554650,10121069692,10607799715,1673568000,10719314791,18711.0,19997.8,19924.2,806807.832,18838.1
9990616648,10607799715,10307317559,1673654400,10662782847,19882.6,21544.0,20962.8,1010666.683,19924.3
10081467913,10307317559,10353830298,1673740800,10477473313,20556.0,21073.8,20882.7,428486.559,20962.8
10046625536,10353830298,10633253724,1673827200,10772431647,20606.6,21498.0,21188.3,666148.201,20882.7
10406421995,10633253724,10814900380,1673913600,10884743703,20827.8,21640.0,21130.9,547390.593,21188.2
10517999836,10814900380,10696967177,1674000000,11180960266,20386.0,21672.0,20680.0,813785.517,21130.8
10660823630,10696967177,10910099200,1674086400,10977873096,20659.9,21183.9,21068.3,374733.617,20680.1
10902506697,10910099200,11177350561,1674172800,11289273546,20856.4,22750.0,22661.1,723645.2,21068.3
10914429164,11177350561,11142113327,1674259200,11498481156,22422.0,23390.0,22781.9,764681.1,22661.0
10875670225,11142113327,11069752966,1674345600,11389416232,22287.0,23080.2,22704.6,482529.811,22781.8
10907201385,11069752966,11150323832,1674432000,11465873349,22500.0,23193.1,22913.1,525802.84,22704.7
11050497765,11150323832,11162201258,1674518400,11394860134,22450.0,23158.7,22627.4,505615.816,22913.3
10904272196,11162201258,11006716650,1674604800,11475045017,22310.5,23837.4,23060.6,692786.607,22627.5
10551190332,11006716650,10608113239,1674691200,11118702523,22843.8,23278.7,23001.9,427760.786,23060.6
10346539312,10608113239,10735250477,1674777600,10913176777,22516.6,23500.0,23068.0,509920.307,23001.9
10730722811,10735250477,10773260769,1674864000,10963609221,22870.8,23185.0,23015.9,186400.943,23068.1
10731009874,10773260769,11555794022,1674950400,11640222317,22961.5,23962.7,23740.3,562028.231,23016.0
10816952283,11555794022,10926227545,1675036800,11573800475,22484.2,23804.6,22819.9,572537.407,23740.2
10898901171,10926227545,11140929379,1675123200,11493573081,22715.3,23330.0,23119.4,403726.966,22819.9
10668780023,11140929379,11284962939,1675209600,11287815813,22747.0,23852.4,23730.0,571429.711,23119.5
11134156481,11284962939,11168901229,1675296000,11551974913,23365.0,24281.4,23493.1,615740.338,23730.1
11075860915,11168901229,11152900046,1675382400,11566055519,23201.0,23719.9,23424.7,470831.438,23493.0
11057914311,11152900046,11141922790,1675468800,11414424293,23250.0,23591.4,23322.6,197118.393,23424.7
10986871551,11141922790,11190252676,1675555200,11321042453,22741.0,23436.0,22929.2,356665.034,23322.6
11012158045,11190252676,11118505768,1675641600,11305143394,22600.0,23159.4,22757.7,417160.143,22929.3
10979346605,11118505768,11193580240,1675728000,11373959892,22742.4,23368.6,23234.1,447273.494,22757.8
11125235689,11193580240,11309917955,1675814400,11520536197,22662.9,23450.0,22955.9,383465.481,23234.1
10496511889,11309917955,10532538306,1675900800,11347902415,21684.7,23007.8,21793.4,732295.35,22955.9
10418924942,10532538306,10483157355,1675987200,10768857485,21405.0,21933.8,21618.6,439986.497,21793.3
10410046134,10483157355,10493667235,1676073600,10615649338,21594.4,21891.9,21851.3,189249.667,21618.6
10246824307,10493667235,10354942028,1676160000,10601089318,21618.0,22080.9,21771.1,276787.093,21851.2
10349761832,10354942028,10379278899,1676246400,10536334871,21338.0,21888.0,21766.2,511595.693,21771.0
10171340923,10379278899,10684854998,1676332800,10736716071,21485.2,22320.0,22187.4,598791.509,21766.1
10604460574,10684854998,11633242538,1676419200,11633242538,22038.5,24420.0,24332.6,824676.471,22187.4
11042524207,11633242538,11042524207,1676505600,12153662016,23518.0,25290.0,23526.6,959463.159,24332.7
10905778589,11042524207,11674809004,1676592000,11886145681,23350.0,25043.2,24581.5,922717.148,23526.6
11656203267,11674809004,11860221724,1676678400,11911824236,24430.6,24887.5,24636.9,261555.556,24581.3
11767344748,11860221724,11785679401,1676764800,12429283154,24179.4,25200.0,24265.9,543506.628,24636.8
11560110629,11785679401,12184021879,1676851200,12368521565,23827.0,25140.0,24849.9,646401.072,24265.9
11870889311,12184021879,12072482770,1676937600,12660107086,24150.0,25347.6,24443.4,729290.575,24849.9
11839210458,12072482770,11898803029,1677024000,12107415959,23572.0,24468.5,24171.3,730414.101,24443.3
11686239522,11898803029,11686239522,1677110400,12153117422,23590.0,24588.0,23928.8,751339.414,24171.3
11152115410,11686239522,11222896489,1677196800,11772124092,22800.0,24138.6,23175.6,731577.942,23928.7
11217380505,11222896489,11376188711,1677283200,11514104585,22700.0,23210.5,23146.2,310795.648,23175.5
11256508979,11376188711,11335456345,1677369600,11481641937,23050.0,23675.0,23545.3,371395.056,23146.2
11143630199,11335456345,11198496450,1677456000,11758360545,23088.0,23888.0,23480.0,576754.966,23545.2
11158517925,11198496450,11207293707,1677542400,11545636562,23010.0,23592.8,23129.6,456919.838,23480.0
11149196002,11207293707,11251037884,1677628800,11623181605,23008.4,24022.7,23619.8,617250.311,23129.7
11246282768,11251037884,11471751644,1677715200,11535329194,23183.0,23790.5,23457.1,419256.601,23619.8
10284450564,11471751644,10459543928,1677801600,11490279791,21883.2,23468.5,22342.8,608518.137,23457.1
10166552868,10459543928,10211900733,1677888000,10478600559,22147.5,22400.0,22335.7,175309.211,22342.8
10027707348,10211900733,10116214003,1677974400,10257312232,22174.9,22650.0,22419.4,282261.745,22335.8
10039323719,10116214003,10214005792,1678060800,10424768824,22240.1,22594.5,22397.1,298976.397,22419.3
9915444178,10214005792,10012776649,1678147200,10255043970,21908.0,22550.0,22187.1,548494.099,22397.1
9704621068,10012776649,9890556640,1678233600,10248852140,21540.5,22276.4,21695.4,547867.967,22187.1
9038595435,9890556640,9038595435,1678320000,10264546458,20003.5,21823.0,20348.3,951903.36,21695.3
8843386387,9038595435,9057131660,1678406400,9160231405,19521.6,20351.8,20140.3,1238135.265,20348.4
8624950884,9057131660,8814020587,1678492800,9117643311,19752.5,20674.5,20447.3,753479.558,20140.3
8577666521,8814020587,8765137914,1678579200,9002216035,20262.2,22184.0,21986.2,881522.402,20447.3
8753946395,8765137914,10198922092,1678665600,10345499055,21804.0,24517.2,24119.5,1534982.176,21986.2
9978158968,10198922092,10184977757,1678752000,11444503782,23951.0,26489.9,24682.5,1572562.635,24119.5
9998810781,10184977757,10032656306,1678838400,10680507313,23888.0,25200.0,24288.0,1102056.429,24682.5
10016982348,10032656306,10233985873,1678924800,10475151224,24120.5,25167.9,24990.4,735446.946,24287.9
8010066201,10233985873,11223719582,1679011200,11508912947,24875.3,27763.4,27384.0,1341159.064,24990.5
11007005237,11223719582,11265822659,1679097600,11693571996,26555.5,27726.4,26907.0,740232.316,27383.9
11265822659,11265822659,12000162912,1679184000,12150768852,26815.9,28397.0,27955.7,759367.078,26907.0
11560316042,12000162912,11750676403,1679270400,12425230970,27120.6,28483.2,27704.1,937223.448,27955.8
11625127211,11750676403,11822941001,1679356800,12174539001,27288.0,28460.0,28091.1,685487.714,27704.1
11275381399,11822941001,11353777845,1679443200,12297271157,26590.0,28881.0,27233.8,1080393.27,28091.1
11347044775,11353777845,11633279216,1679529600,12050459159,27101.0,28777.0,28284.1,808174.047,27233.8
11144556399,11633279216,11204189314,1679616000,11717276698,26960.0,28369.1,27438.9,696075.37,28284.0
11050226639,11204189314,11111173296,1679702400,11349184174,27131.8,27788.0,27447.3,335674.055,27439.0
11092131056,11111173296,11503813481,1679788800,11576565293,27400.0,28186.9,27954.3,399756.985,27447.2
11120239383,11503813481,11236699546,1679875200,11790641144,26480.0,28019.4,27112.0,642434.822,27954.3
11081069464,11236699546,11248184611,1679961600,11282857118,26610.0,27500.0,27249.7,585080.772,27112.0
11246839368,11248184611,11994269908,1680048000,12161524763,27223.6,28649.9,28338.5,655852.971,27249.7
11415532329,11994269908,11415532329,1680134400,12164757465,27654.1,29184.8,28015.0,770966.1,28338.6
11072556173,11415532329,11548129456,1680220800,11600653076,27500.0,28675.3,28454.9,611557.29,28015.0
11452881849,11548129456,11559698851,1680307200,11637299452,28180.0,28845.3,28443.8,256487.222,28454.8
11330779631,11559698851,11428352873,1680393600,11668067778,27820.0,28516.5,28161.2,316658.67,28443.7
10803100102,11428352873,10866993563,1680480000,11517139710,27166.0,28540.0,27786.1,741665.563,28161.3
10850740244,10866993563,11135679280,1680566400,11319132962,27650.2,28450.0,28155.2,432370.612,27786.1
11065916328,11135679280,11102246298,1680652800,11547377214,27775.0,28800.0,28154.0,543712.838,28155.1
11048243643,11102246298,11216599969,1680739200,11968789746,27684.2,28175.0,28022.8,355916.782,28154.0
11199373552,11216599969,11354537561,1680825600,11427766871,27755.0,28096.0,27890.7,219250.178,28022.9
11315280110,11354537561,11394761729,1680912000,11480188500,27850.1,28153.6,27924.9,159129.56,27890.7
11292278893,11394761729,11593744581,1680998400,11611334129,27762.8,28539.1,28309.4,305861.88,27924.9
11562346860,11593744581,12762578881,1681084800,12895674516,28153.6,29840.0,29623.1,580061.925,28309.4
12651370863,12762578881,12952721127,1681171200,13168228397,29573.9,30564.0,30185.1,628978.491,29623.1
12810638179,12952721127,13191157841,1681257600,13516830765,29620.0,30480.0,29875.0,563668.43,30185.1
13083417972,13191157841,13401684091,1681344000,13640260991,29836.7,30648.9,30362.7,436182.494,29874.9
12736225296,13401684091,12832496525,1681430400,13454761229,29925.0,31059.0,30453.1,615391.615,30362.7
12666592224,12832496525,12810176038,1681516800,12910598624,30186.0,30599.9,30280.4,180234.082,30453.0
12636607394,12810176038,12664548860,1681603200,12902099579,30102.0,30560.0,30286.6,210226.019,30280.4
12270477711,12664548860,12368906764,1681689600,12846370455,29219.9,30307.4,29420.0,455518.548,30286.6
12125064876,12368906764,12629403379,1681776000,12736914194,29078.1,30480.0,30365.8,533189.27,29420.1
11774769434,12629403379,11903095243,1681862400,12644624673,28557.3,30410.0,28795.1,643866.11,30365.8
11705312809,11903095243,11877099516,1681948800,12084378415,27983.0,29078.0,28229.9,639179.286,28795.0
11252309744,11877099516,11346937518,1682035200,11989770884,27100.0,28368.9,27252.5,687832.833,28229.9
11346937518,11346937518,11587002562,1682121600,11669315408,27126.0,27888.0,27807.2,345549.021,27252.6
11265103957,11587002562,11345564483,1682208000,11596464832,27279.7,27807.3,27576.0,332082.355,27807.2
11174067536,11345564483,11305264730,1682294400,11499231655,26919.3,28000.0,27497.5,581268.268,27575.9
11205664978,11305264730,11684405983,1682380800,11696072201,27176.6,28379.9,28286.7,508254.515,27497.4
10601454303,11684405983,10885415761,1682467200,12517756723,27200.0,30048.2,28395.9,1284924.668,28286.7
10784455035,10885415761,11512404881,1682553600,11759773340,28365.3,29898.0,29459.0,952584.739,28396.0
11480807389,11512404881,11739632868,1682640000,11843059565,28870.0,29591.1,29300.0,508350.155,29459.0
9703420918,11739632868,11663025341,1682726400,11871460771,29000.4,29443.9,29212.7,218013.244,29300.0
11538058580,11663025341,11538058580,1682812800,12115156877,29067.4,29950.0,29223.0,417798.846,29212.7
10989130867,11538058580,11316480686,1682899200,11589189701,27650.0,29325.5,28054.4,624974.488,29223.0
11305933917,11316480686,11587636428,1682985600,11726182332,27854.0,28888.0,28656.5,513546.269,28054.5
10989438693,11587636428,11366025076,1683072000,11598579438,28080.0,29258.4,29018.4,676466.23,28656.4
11358842781,11366025076,11598162131,1683158400,11871560273,28660.0,29380.0,28826.0,426425.584,29018.4
11342738724,11598162131,12085301960,1683244800,12135219248,28618.3,29693.0,29491.5,578485.177,28826.0
9885881618,12085301960,11552367948,1683331200,12150808235,28333.0,29840.0,28837.8,475628.901,29491.5
11424215799,11552367948,11508834582,1683417600,11763986452,28370.0,29137.0,28419.4,308410.643,28837.9
11337832953,11508834582,11597082333,1683504000,11798025348,27250.0,28624.6,27659.8,658188.777,28419.5
11541399564,11597082333,11575291785,1683590400,11793539060,27316.8,27815.6,27610.2,367664.686,27659.8
10921359382,11575291785,11153687551,1683676800,12070915217,26666.6,28297.0,27582.9,722502.676,27610.2
11043777428,11153687551,11606107748,1683763200,11769995897,26688.8,27630.0,26956.4,538822.363,27583.0
11200872184,11606107748,11294346030,1683849600,11710130215,25751.0,27090.0,26785.1,615645.508,26956.4
11261316296,11294346030,11378948414,1683936000,11481382988,26674.9,27051.5,26762.7,242694.929,26785.2
11170686805,11378948414,11468212111,1684022400,11604796217,26557.0,27200.0,26901.9,247579.427,26762.8
9980433432,11468212111,11651089149,1684108800,12043012459,26694.4,27650.0,27152.5,450263.076,26901.9
11395834708,11651089149,11700197187,1684195200,11775012910,26832.0,27284.7,27024.8,373172.951,27152.5
11556928752,11700197187,11715469271,1684281600,11860924203,26527.5,27500.0,27395.8,490065.218,27024.7
11093166877,11715469271,11282566365,1684368000,11859166570,26335.3,27482.7,26809.3,544971.979,27395.7
9524353355,11282566365,11315966638,1684454400,11540390583,26611.2,27180.0,26870.1,324097.956,26809.4
11220438972,11315966638,11455200557,1684540800,11462871743,26813.5,27144.4,27089.5,137515.354,26870.1
11339089005,11455200557,11376629727,1684627200,11537975233,26642.0,27288.0,26732.8,238776.425,27089.6
11277855211,11376629727,11465003553,1684713600,11651406276,26500.0,27097.8,26840.2,328030.52,26732.8
11391635384,11465003553,11767393275,1684800000,11913090200,26782.6,27527.5,27209.9,369176.618,26840.2
11217445981,11767393275,11487134600,1684886400,11901943824,26060.0,27212.9,26313.8,535191.677,27209.9
11130595829,11487134600,11661614682,1684972800,11823186667,25850.0,26644.0,26461.8,394535.225,26313.9
11302967135,11661614682,11334706605,1685059200,11670676332,26313.9,26925.0,26689.9,324475.546,26461.7
11147675920,11334706605,11332644219,1685145600,11369669300,26528.6,26890.0,26841.6,163681.935,26689.8
11217301079,11332644219,11992706860,1685232000,12052103693,26746.0,28252.8,28055.7,440115.394,26841.6
11749692336,12011141657,11915612970,1685318400,12109965809,27513.5,28442.0,27722.0,411290.549,28055.8
11840369479,11915612970,11975717043,1685404800,12156288738,27530.0,28038.6,27680.1,334379.313,27722.1
11500687922,11975717043,11655986066,1685491200,12027884921,26826.0,27825.0,27201.1,471381.89,27680.0
11162928423,11655986066,11484636460,1685577600,11725780270,26600.0,27347.9,26805.3,404787.572,27201.1
11326847811,11484636460,11683326607,1685664000,11776187376,26477.6,27290.0,27227.8,391110.093,26805.3
11508088180,11683326607,11645584253,1685750400,11729356162,26900.0,27340.2,27054.9,182464.1,27227.8
11442806971,11645584253,11470242755,1685836800,11749187039,26935.3,27460.0,27102.4,218271.544,27054.9
11164078449,11470242755,11602861612,1685923200,12057647656,25360.1,27125.0,25714.7,700502.548,27102.4
11580774639,11602861612,11663459957,1686009600,12046914414,25321.6,27358.1,27221.5,731445.649,25714.6
10448689940,11663459957,10979867825,1686096000,11890322026,26111.0,27394.4,26325.9,660044.537,27221.5
9265631047,10979867825,11159294980,1686182400,11310951923,26195.4,26800.0,26485.9,333104.839,26325.9
11101603713,11159294980,11137488878,1686268800,11422815933,26236.0,26775.0,26468.1,283719.198,26486.0
10663758172,11137488878,10953146952,1686355200,11243824855,25300.0,26525.0,25826.6,608917.569,26468.2
10809777301,10953146952,10886805796,1686441600,11055050569,25621.3,26199.0,25909.9,279365.563,25826.6
10750120242,10886805796,11049971044,1686528000,11275493287,25600.0,26097.7,25894.8,298900.468,25910.0
11015776084,11049971044,11307198654,1686614400,11364889391,25708.0,26430.5,25918.0,434536.754,25894.8
10458901150,11307198654,11011451842,1686700800,11579752886,24796.8,26099.3,25115.9,464681.602,25918.0
11005771068,11011451842,11201144414,1686787200,11450930717,24777.0,25750.0,25586.1,473971.375,25115.9
11068742515,11201144414,11625699569,1686873600,11692063546,25142.1,26526.9,26336.0,533144.956,25586.0
11375680191,11625699569,11455633783,1686960000,11693385802,26170.8,26900.0,26508.9,305738.396,26335.9
11356347727,11455633783,11463950061,1687046400,11785096417,26230.9,26709.4,26329.7,241977.484,26508.8
11374792093,11463950061,11772398348,1687132800,11862912440,26241.2,27077.0,26828.5,400533.758,26329.6
10874939622,11772398348,13143502629,1687219200,13158880908,26633.9,28397.8,28290.6,758176.297,26828.6
12910553935,13143502629,13747183010,1687305600,14205662521,28236.4,30822.0,29988.5,1123474.427,28290.7
13660521818,13747183010,13982258542,1687392000,14228462455,29500.1,30488.0,29875.0,561051.742,29988.5
13963099561,13982258542,14489781480,1687478400,14956955097,29792.0,31500.0,30673.4,699073.071,29875.0
