start_time,premium,premium_rate,time
2024-03-05 08:00:00,82.57,0.1249,1709625600
2024-03-05 09:00:00,32.74,0.049,1709629200
2024-03-05 10:00:00,44.45,0.0669,1709632800
2024-03-05 11:00:00,25.82,0.0386,1709636400
2024-03-05 12:00:00,45.43,0.0682,1709640000
2024-03-05 13:00:00,76.05,0.113,1709643600
2024-03-05 14:00:00,60.81,0.0897,1709647200
2024-03-05 15:00:00,136.58,0.1988,1709650800
2024-03-05 16:00:00,20.62,0.0309,1709654400
2024-03-05 17:00:00,-28.84,-0.044,1709658000
2024-03-05 18:00:00,31.27,0.0477,1709661600
2024-03-05 19:00:00,21.42,0.0335,1709665200
2024-03-05 20:00:00,62.12,0.1012,1709668800
2024-03-05 21:00:00,16.04,0.0259,1709672400
2024-03-05 22:00:00,57.08,0.0902,1709676000
2024-03-05 23:00:00,46.85,0.0739,1709679600
2024-03-06 00:00:00,78.14,0.1226,1709683200
2024-03-06 01:00:00,77.15,0.1216,1709686800
2024-03-06 02:00:00,54.94,0.0871,1709690400
2024-03-06 03:00:00,62.86,0.1001,1709694000
2024-03-06 04:00:00,47.87,0.0757,1709697600
2024-03-06 05:00:00,45.11,0.0698,1709701200
2024-03-06 06:00:00,43.54,0.0656,1709704800
2024-03-06 07:00:00,25.64,0.039,1709708400
2024-03-06 08:00:00,2.51,0.0038,1709712000
2024-03-06 09:00:00,-1.19,-0.0018,1709715600
2024-03-06 10:00:00,13.09,0.0198,1709719200
2024-03-06 11:00:00,23.35,0.035,1709722800
2024-03-06 12:00:00,3.59,0.0053,1709726400
2024-03-06 13:00:00,38.48,0.0584,1709730000
2024-03-06 14:00:00,0.37,0.0006,1709733600
2024-03-06 15:00:00,26.6,0.0404,1709737200
2024-03-06 16:00:00,31.33,0.0471,1709740800
2024-03-06 17:00:00,96.12,0.1433,1709744400
2024-03-06 18:00:00,113.05,0.1679,1709748000
2024-03-06 19:00:00,125.79,0.1875,1709751600
2024-03-06 20:00:00,98.63,0.1478,1709755200
2024-03-06 21:00:00,185.15,0.2768,1709758800
2024-03-06 22:00:00,61.4,0.0924,1709762400
2024-03-06 23:00:00,65.57,0.0995,1709766000
2024-03-07 00:00:00,41.44,0.0627,1709769600
2024-03-07 01:00:00,52.59,0.0794,1709773200
2024-03-07 02:00:00,66.49,0.1001,1709776800
2024-03-07 03:00:00,43.59,0.0659,1709780400
2024-03-07 04:00:00,26.02,0.0395,1709784000
2024-03-07 05:00:00,21.94,0.0333,1709787600
2024-03-07 06:00:00,67.04,0.1019,1709791200
2024-03-07 07:00:00,26.63,0.0404,1709794800
2024-03-07 08:00:00,33.81,0.0509,1709798400
2024-03-07 09:00:00,27.14,0.0407,1709802000
2024-03-07 10:00:00,47.61,0.0714,1709805600
2024-03-07 11:00:00,48.86,0.073,1709809200
2024-03-07 12:00:00,44.66,0.0668,1709812800
2024-03-07 13:00:00,55.37,0.083,1709816400
2024-03-07 14:00:00,45.39,0.0678,1709820000
2024-03-07 15:00:00,69.48,0.1037,1709823600
2024-03-07 16:00:00,59.97,0.0892,1709827200
2024-03-07 17:00:00,108.87,0.1618,1709830800
2024-03-07 18:00:00,96.14,0.1422,1709834400
2024-03-07 19:00:00,115.49,0.1708,1709838000
2024-03-07 20:00:00,96.17,0.1425,1709841600
2024-03-07 21:00:00,183.22,0.2713,1709845200
2024-03-07 22:00:00,105.13,0.1564,1709848800
2024-03-07 23:00:00,101.46,0.1512,1709852400
2024-03-08 00:00:00,115.03,0.1721,1709856000
2024-03-08 01:00:00,105.08,0.1567,1709859600
2024-03-08 02:00:00,112.81,0.1685,1709863200
2024-03-08 03:00:00,59.61,0.0888,1709866800
2024-03-08 04:00:00,73.18,0.109,1709870400
2024-03-08 05:00:00,82.84,0.1235,1709874000
2024-03-08 06:00:00,78.71,0.1176,1709877600
2024-03-08 07:00:00,96.65,0.1431,1709881200
2024-03-08 08:00:00,150.0,0.2231,1709884800
2024-03-08 09:00:00,136.8,0.2035,1709888400
2024-03-08 10:00:00,92.21,0.1374,1709892000
2024-03-08 11:00:00,89.64,0.1331,1709895600
2024-03-08 12:00:00,80.16,0.1183,1709899200
2024-03-08 13:00:00,103.49,0.1534,1709902800
2024-03-08 14:00:00,128.23,0.1892,1709906400
2024-03-08 15:00:00,160.61,0.2347,1709910000
2024-03-08 16:00:00,91.94,0.136,1709913600
2024-03-08 17:00:00,136.46,0.2012,1709917200
2024-03-08 18:00:00,114.08,0.1669,1709920800
2024-03-08 19:00:00,140.43,0.2048,1709924400
2024-03-08 20:00:00,187.89,0.2728,1709928000
2024-03-08 21:00:00,261.09,0.378,1709931600
2024-03-08 22:00:00,260.02,0.3814,1709935200
2024-03-08 23:00:00,215.56,0.3165,1709938800
2024-03-09 00:00:00,164.96,0.2421,1709942400
2024-03-09 01:00:00,162.61,0.2388,1709946000
2024-03-09 02:00:00,185.52,0.2732,1709949600
2024-03-09 03:00:00,193.9,0.2845,1709953200
2024-03-09 04:00:00,185.37,0.2716,1709956800
2024-03-09 05:00:00,130.74,0.1914,1709960400
2024-03-09 06:00:00,157.99,0.2315,1709964000
2024-03-09 07:00:00,150.78,0.2204,1709967600
2024-03-09 08:00:00,147.73,0.2163,1709971200
2024-03-09 09:00:00,148.51,0.2174,1709974800
2024-03-09 10:00:00,149.64,0.2191,1709978400
2024-03-09 11:00:00,160.88,0.236,1709982000
2024-03-09 12:00:00,153.45,0.2247,1709985600
2024-03-09 13:00:00,158.03,0.2308,1709989200
2024-03-09 14:00:00,177.32,0.2594,1709992800
2024-03-09 15:00:00,173.69,0.2549,1709996400
2024-03-09 16:00:00,170.4,0.2495,1710000000
2024-03-09 17:00:00,176.76,0.2595,1710003600
2024-03-09 18:00:00,162.14,0.2379,1710007200
2024-03-09 19:00:00,173.39,0.2541,1710010800
2024-03-09 20:00:00,184.49,0.2705,1710014400
2024-03-09 21:00:00,180.31,0.2639,1710018000
2024-03-09 22:00:00,182.18,0.2664,1710021600
2024-03-09 23:00:00,140.62,0.2057,1710025200
2024-03-10 00:00:00,166.73,0.2441,1710028800
2024-03-10 01:00:00,170.13,0.2489,1710032400
2024-03-10 02:00:00,175.67,0.2548,1710036000
2024-03-10 03:00:00,158.64,0.2305,1710039600
2024-03-10 04:00:00,129.78,0.1877,1710043200
2024-03-10 05:00:00,146.31,0.2108,1710046800
2024-03-10 06:00:00,142.37,0.2054,1710050400
2024-03-10 07:00:00,133.8,0.193,1710054000
2024-03-10 08:00:00,137.71,0.1986,1710057600
2024-03-10 09:00:00,125.97,0.1809,1710061200
2024-03-10 10:00:00,134.1,0.1922,1710064800
2024-03-10 11:00:00,145.55,0.2087,1710068400
2024-03-10 12:00:00,138.36,0.1989,1710072000
2024-03-10 13:00:00,126.87,0.1818,1710075600
2024-03-10 14:00:00,155.28,0.224,1710079200
2024-03-10 15:00:00,130.62,0.1886,1710082800
2024-03-10 16:00:00,150.81,0.2179,1710086400
2024-03-10 17:00:00,146.47,0.211,1710090000
2024-03-10 18:00:00,140.56,0.2025,1710093600
2024-03-10 19:00:00,139.0,0.2008,1710097200
2024-03-10 20:00:00,128.33,0.1849,1710100800
2024-03-10 21:00:00,125.36,0.1809,1710104400
2024-03-10 22:00:00,109.99,0.1592,1710108000
2024-03-10 23:00:00,118.4,0.1731,1710111600
2024-03-11 00:00:00,76.92,0.1115,1710115200
2024-03-11 01:00:00,71.87,0.1055,1710118800
2024-03-11 02:00:00,49.82,0.0729,1710122400
2024-03-11 03:00:00,34.33,0.0503,1710126000
2024-03-11 04:00:00,18.84,0.0275,1710129600
2024-03-11 05:00:00,35.04,0.0511,1710133200
2024-03-11 06:00:00,34.44,0.0502,1710136800
2024-03-11 07:00:00,37.6,0.0542,1710140400
2024-03-11 08:00:00,12.15,0.0171,1710144000
2024-03-11 09:00:00,15.55,0.0218,1710147600
2024-03-11 10:00:00,19.05,0.0265,1710151200
2024-03-11 11:00:00,9.81,0.0137,1710154800
2024-03-11 12:00:00,64.64,0.0904,1710158400
2024-03-11 13:00:00,39.97,0.0555,1710162000
2024-03-11 14:00:00,14.72,0.0206,1710165600
2024-03-11 15:00:00,47.71,0.0661,1710169200
2024-03-11 16:00:00,75.53,0.1049,1710172800
2024-03-11 17:00:00,73.1,0.1008,1710176400
2024-03-11 18:00:00,87.91,0.1213,1710180000
2024-03-11 19:00:00,82.36,0.1136,1710183600
2024-03-11 20:00:00,76.33,0.1061,1710187200
2024-03-11 21:00:00,31.96,0.0443,1710190800
2024-03-11 22:00:00,18.35,0.0253,1710194400
2024-03-11 23:00:00,23.18,0.032,1710198000
2024-03-12 00:00:00,32.88,0.0456,1710201600
2024-03-12 01:00:00,29.89,0.0415,1710205200
2024-03-12 02:00:00,44.01,0.0608,1710208800
2024-03-12 03:00:00,17.74,0.0246,1710212400
2024-03-12 04:00:00,14.37,0.0201,1710216000
2024-03-12 05:00:00,0.32,0.0004,1710219600
2024-03-12 06:00:00,2.39,0.0033,1710223200
2024-03-12 07:00:00,15.8,0.0219,1710226800
2024-03-12 08:00:00,32.0,0.0444,1710230400
2024-03-12 09:00:00,48.09,0.0671,1710234000
2024-03-12 10:00:00,27.98,0.0389,1710237600
2024-03-12 11:00:00,-9.69,-0.0135,1710241200
2024-03-12 12:00:00,20.44,0.0284,1710244800
2024-03-12 13:00:00,5.16,0.0071,1710248400
2024-03-12 14:00:00,46.11,0.0638,1710252000
2024-03-12 15:00:00,-24.49,-0.0342,1710255600
2024-03-12 16:00:00,7.86,0.011,1710259200
2024-03-12 17:00:00,-6.38,-0.009,1710262800
2024-03-12 18:00:00,-5.73,-0.0081,1710266400
2024-03-12 19:00:00,-2.75,-0.0039,1710270000
2024-03-12 20:00:00,79.13,0.1109,1710273600
2024-03-12 21:00:00,25.77,0.0363,1710277200
2024-03-12 22:00:00,18.21,0.0257,1710280800
2024-03-12 23:00:00,18.13,0.0255,1710284400
2024-03-13 00:00:00,21.43,0.03,1710288000
2024-03-13 01:00:00,18.41,0.0258,1710291600
2024-03-13 02:00:00,23.11,0.0321,1710295200
2024-03-13 03:00:00,29.17,0.0405,1710298800
2024-03-13 04:00:00,31.58,0.0438,1710302400
2024-03-13 05:00:00,33.09,0.0458,1710306000
2024-03-13 06:00:00,42.94,0.0595,1710309600
2024-03-13 07:00:00,45.87,0.0631,1710313200
2024-03-13 08:00:00,61.84,0.0849,1710316800
2024-03-13 09:00:00,54.42,0.0741,1710320400
2024-03-13 10:00:00,34.26,0.0467,1710324000
2024-03-13 11:00:00,18.57,0.0253,1710327600
2024-03-13 12:00:00,41.17,0.0563,1710331200
2024-03-13 13:00:00,47.64,0.0654,1710334800
2024-03-13 14:00:00,47.69,0.0661,1710338400
2024-03-13 15:00:00,70.02,0.0968,1710342000
2024-03-13 16:00:00,102.69,0.1414,1710345600
2024-03-13 17:00:00,104.08,0.1426,1710349200
2024-03-13 18:00:00,96.36,0.1323,1710352800
2024-03-13 19:00:00,91.05,0.1245,1710356400
2024-03-13 20:00:00,171.79,0.2342,1710360000
2024-03-13 21:00:00,72.07,0.0986,1710363600
2024-03-13 22:00:00,68.83,0.094,1710367200
2024-03-13 23:00:00,48.18,0.066,1710370800
2024-03-14 00:00:00,62.64,0.0857,1710374400
2024-03-14 01:00:00,35.53,0.0488,1710378000
2024-03-14 02:00:00,36.98,0.0507,1710381600
2024-03-14 03:00:00,55.02,0.0754,1710385200
2024-03-14 04:00:00,41.37,0.0565,1710388800
2024-03-14 05:00:00,51.82,0.071,1710392400
2024-03-14 06:00:00,65.96,0.0902,1710396000
2024-03-14 07:00:00,42.99,0.0584,1710399600
2024-03-14 08:00:00,56.84,0.0776,1710403200
2024-03-14 09:00:00,50.07,0.0683,1710406800
2024-03-14 10:00:00,28.59,0.039,1710410400
2024-03-14 11:00:00,39.7,0.0544,1710414000
2024-03-14 12:00:00,42.36,0.0581,1710417600
2024-03-14 13:00:00,37.08,0.0509,1710421200
2024-03-14 14:00:00,10.51,0.0146,1710424800
2024-03-14 15:00:00,-24.02,-0.0335,1710428400
2024-03-14 16:00:00,-22.05,-0.0311,1710432000
2024-03-14 17:00:00,-56.58,-0.0793,1710435600
2024-03-14 18:00:00,-35.57,-0.0501,1710439200
2024-03-14 19:00:00,-26.42,-0.0377,1710442800
2024-03-14 20:00:00,-132.85,-0.1914,1710446400
2024-03-14 21:00:00,-59.23,-0.0837,1710450000
2024-03-14 22:00:00,-41.74,-0.0587,1710453600
2024-03-14 23:00:00,-26.36,-0.0368,1710457200
2024-03-15 00:00:00,-24.36,-0.0341,1710460800
2024-03-15 01:00:00,-33.15,-0.0461,1710464400
2024-03-15 02:00:00,-59.09,-0.0825,1710468000
2024-03-15 03:00:00,-0.31,-0.0004,1710471600
2024-03-15 04:00:00,-25.94,-0.038,1710475200
2024-03-15 05:00:00,-44.4,-0.0658,1710478800
2024-03-15 06:00:00,-40.06,-0.0594,1710482400
2024-03-15 07:00:00,-68.35,-0.0995,1710486000
2024-03-15 08:00:00,-61.15,-0.0893,1710489600
2024-03-15 09:00:00,-41.32,-0.0616,1710493200
2024-03-15 10:00:00,-59.11,-0.0872,1710496800
2024-03-15 11:00:00,-33.88,-0.0504,1710500400
2024-03-15 12:00:00,-70.23,-0.1036,1710504000
2024-03-15 13:00:00,-48.75,-0.0718,1710507600
2024-03-15 14:00:00,-42.28,-0.0617,1710511200
2024-03-15 15:00:00,-10.43,-0.0152,1710514800
2024-03-15 16:00:00,-5.39,-0.0079,1710518400
2024-03-15 17:00:00,-1.18,-0.0017,1710522000
2024-03-15 18:00:00,-4.53,-0.0066,1710525600
2024-03-15 19:00:00,-30.47,-0.0434,1710529200
2024-03-15 20:00:00,24.49,0.0355,1710532800
2024-03-15 21:00:00,-10.65,-0.0157,1710536400
2024-03-15 22:00:00,-9.16,-0.0134,1710540000
2024-03-15 23:00:00,20.46,0.0296,1710543600
2024-03-16 00:00:00,15.03,0.0216,1710547200
2024-03-16 01:00:00,0.81,0.0012,1710550800
2024-03-16 02:00:00,13.81,0.0199,1710554400
2024-03-16 03:00:00,-12.31,-0.0178,1710558000
2024-03-16 04:00:00,-11.8,-0.0171,1710561600
2024-03-16 05:00:00,-20.6,-0.0299,1710565200
2024-03-16 06:00:00,-17.26,-0.025,1710568800
2024-03-16 07:00:00,-16.92,-0.0245,1710572400
2024-03-16 08:00:00,-13.35,-0.0192,1710576000
2024-03-16 09:00:00,-14.05,-0.0204,1710579600
2024-03-16 10:00:00,-0.1,-0.0001,1710583200
2024-03-16 11:00:00,-14.88,-0.0217,1710586800
2024-03-16 12:00:00,-0.19,-0.0003,1710590400
2024-03-16 13:00:00,-1.89,-0.0028,1710594000
2024-03-16 14:00:00,-13.92,-0.0206,1710597600
2024-03-16 15:00:00,-37.75,-0.0554,1710601200
2024-03-16 16:00:00,-15.35,-0.0224,1710604800
2024-03-16 17:00:00,-24.55,-0.036,1710608400
2024-03-16 18:00:00,11.0,0.0164,1710612000
2024-03-16 19:00:00,-59.09,-0.0882,1710615600
2024-03-16 20:00:00,-30.18,-0.0451,1710619200
2024-03-16 21:00:00,-49.27,-0.0734,1710622800
2024-03-16 22:00:00,-54.62,-0.0825,1710626400
2024-03-16 23:00:00,-38.51,-0.058,1710630000
2024-03-17 00:00:00,-46.42,-0.0711,1710633600
2024-03-17 01:00:00,-54.0,-0.0828,1710637200
2024-03-17 02:00:00,-60.71,-0.0917,1710640800
2024-03-17 03:00:00,-44.61,-0.0672,1710644400
2024-03-17 04:00:00,-28.32,-0.0426,1710648000
2024-03-17 05:00:00,-29.58,-0.0446,1710651600
2024-03-17 06:00:00,-31.77,-0.048,1710655200
2024-03-17 07:00:00,-49.85,-0.0767,1710658800
2024-03-17 08:00:00,-70.2,-0.107,1710662400
2024-03-17 09:00:00,-116.98,-0.1759,1710666000
2024-03-17 10:00:00,-84.1,-0.1265,1710669600
2024-03-17 11:00:00,-77.98,-0.1161,1710673200
2024-03-17 12:00:00,-73.67,-0.11,1710676800
2024-03-17 13:00:00,-81.1,-0.1218,1710680400
2024-03-17 14:00:00,-69.56,-0.1036,1710684000
2024-03-17 15:00:00,-69.89,-0.1034,1710687600
2024-03-17 16:00:00,-70.42,-0.1036,1710691200
2024-03-17 17:00:00,-42.89,-0.0631,1710694800
2024-03-17 18:00:00,-62.24,-0.0908,1710698400
2024-03-17 19:00:00,-32.78,-0.0481,1710702000
2024-03-17 20:00:00,-33.18,-0.0484,1710705600
2024-03-17 21:00:00,-13.68,-0.02,1710709200
2024-03-17 22:00:00,-23.68,-0.0348,1710712800
2024-03-17 23:00:00,-34.94,-0.0512,1710716400
2024-03-18 00:00:00,-39.18,-0.0573,1710720000
2024-03-18 01:00:00,-58.54,-0.087,1710723600
2024-03-18 02:00:00,-44.1,-0.0652,1710727200
2024-03-18 03:00:00,-41.91,-0.0618,1710730800
2024-03-18 04:00:00,-48.06,-0.0707,1710734400
2024-03-18 05:00:00,-42.54,-0.0622,1710738000
2024-03-18 06:00:00,-40.28,-0.0586,1710741600
2024-03-18 07:00:00,-26.56,-0.0388,1710745200
2024-03-18 08:00:00,-46.1,-0.0676,1710748800
2024-03-18 09:00:00,-37.41,-0.055,1710752400
2024-03-18 10:00:00,-35.48,-0.0523,1710756000
2024-03-18 11:00:00,-58.76,-0.0862,1710759600
2024-03-18 12:00:00,-52.87,-0.0775,1710763200
2024-03-18 13:00:00,-52.52,-0.0766,1710766800
2024-03-18 14:00:00,-56.69,-0.0839,1710770400
2024-03-18 15:00:00,-40.89,-0.061,1710774000
2024-03-18 16:00:00,4.34,0.0064,1710777600
2024-03-18 17:00:00,11.84,0.0176,1710781200
2024-03-18 18:00:00,-11.22,-0.0166,1710784800
2024-03-18 19:00:00,-14.19,-0.0212,1710788400
2024-03-18 20:00:00,4.87,0.0073,1710792000
2024-03-18 21:00:00,21.24,0.0315,1710795600
2024-03-18 22:00:00,-18.03,-0.0267,1710799200
2024-03-18 23:00:00,-0.89,-0.0013,1710802800
2024-03-19 00:00:00,-0.61,-0.0009,1710806400
2024-03-19 01:00:00,22.19,0.0331,1710810000
2024-03-19 02:00:00,12.01,0.0182,1710813600
2024-03-19 03:00:00,-11.04,-0.0168,1710817200
2024-03-19 04:00:00,-15.68,-0.0238,1710820800
2024-03-19 05:00:00,4.88,0.0075,1710824400
2024-03-19 06:00:00,-33.2,-0.0509,1710828000
2024-03-19 07:00:00,-27.62,-0.0425,1710831600
2024-03-19 08:00:00,-48.85,-0.0755,1710835200
2024-03-19 09:00:00,-30.66,-0.0483,1710838800
2024-03-19 10:00:00,-23.53,-0.0367,1710842400
2024-03-19 11:00:00,-41.88,-0.0662,1710846000
2024-03-19 12:00:00,-36.64,-0.0581,1710849600
2024-03-19 13:00:00,-33.32,-0.0524,1710853200
2024-03-19 14:00:00,-31.39,-0.0494,1710856800
2024-03-19 15:00:00,-76.5,-0.1216,1710860400
2024-03-19 16:00:00,-86.23,-0.1346,1710864000
2024-03-19 17:00:00,-7.48,-0.0115,1710867600
2024-03-19 18:00:00,-21.66,-0.0334,1710871200
2024-03-19 19:00:00,-8.45,-0.0131,1710874800
2024-03-19 20:00:00,-12.4,-0.0193,1710878400
2024-03-19 21:00:00,-28.13,-0.0441,1710882000
2024-03-19 22:00:00,-44.94,-0.0703,1710885600
2024-03-19 23:00:00,-47.58,-0.076,1710889200
2024-03-20 00:00:00,-34.84,-0.0563,1710892800
2024-03-20 01:00:00,-44.33,-0.0701,1710896400
2024-03-20 02:00:00,-39.74,-0.0637,1710900000
2024-03-20 03:00:00,-51.76,-0.0823,1710903600
2024-03-20 04:00:00,-10.76,-0.0174,1710907200
2024-03-20 05:00:00,-9.62,-0.0156,1710910800
2024-03-20 06:00:00,-31.06,-0.0505,1710914400
2024-03-20 07:00:00,-14.22,-0.023,1710918000
2024-03-20 08:00:00,-20.63,-0.0328,1710921600
2024-03-20 09:00:00,-9.3,-0.0148,1710925200
2024-03-20 10:00:00,-39.97,-0.0632,1710928800
2024-03-20 11:00:00,-28.24,-0.0448,1710932400
2024-03-20 12:00:00,-37.71,-0.0595,1710936000
2024-03-20 13:00:00,-21.56,-0.0337,1710939600
2024-03-20 14:00:00,-24.27,-0.0382,1710943200
2024-03-20 15:00:00,13.95,0.0217,1710946800
2024-03-20 16:00:00,-10.35,-0.0163,1710950400
2024-03-20 17:00:00,6.3,0.01,1710954000
2024-03-20 18:00:00,0.29,0.0005,1710957600
2024-03-20 19:00:00,-2.29,-0.0035,1710961200
2024-03-20 20:00:00,9.37,0.0142,1710964800
2024-03-20 21:00:00,25.83,0.0385,1710968400
2024-03-20 22:00:00,41.47,0.0613,1710972000
2024-03-20 23:00:00,10.75,0.0159,1710975600
2024-03-21 00:00:00,15.37,0.0227,1710979200
2024-03-21 01:00:00,2.03,0.003,1710982800
2024-03-21 02:00:00,8.4,0.0124,1710986400
2024-03-21 03:00:00,3.94,0.0058,1710990000
2024-03-21 04:00:00,2.89,0.0043,1710993600
2024-03-21 05:00:00,5.87,0.0088,1710997200
2024-03-21 06:00:00,4.97,0.0074,1711000800
2024-03-21 07:00:00,6.89,0.0103,1711004400
2024-03-21 08:00:00,8.38,0.0125,1711008000
2024-03-21 09:00:00,4.93,0.0073,1711011600
2024-03-21 10:00:00,-20.79,-0.0311,1711015200
2024-03-21 11:00:00,-4.34,-0.0065,1711018800
2024-03-21 12:00:00,-16.79,-0.025,1711022400
2024-03-21 13:00:00,-3.55,-0.0053,1711026000
2024-03-21 14:00:00,-15.78,-0.0236,1711029600
2024-03-21 15:00:00,-2.32,-0.0035,1711033200
2024-03-21 16:00:00,-8.72,-0.0131,1711036800
2024-03-21 17:00:00,-20.79,-0.0311,1711040400
2024-03-21 18:00:00,-27.98,-0.0426,1711044000
2024-03-21 19:00:00,-10.76,-0.0165,1711047600
2024-03-21 20:00:00,-7.83,-0.012,1711051200
2024-03-21 21:00:00,-12.17,-0.0186,1711054800
2024-03-21 22:00:00,-8.58,-0.0131,1711058400
2024-03-21 23:00:00,-10.73,-0.0164,1711062000
2024-03-22 00:00:00,-22.3,-0.034,1711065600
2024-03-22 01:00:00,-11.13,-0.0169,1711069200
2024-03-22 02:00:00,-9.7,-0.0149,1711072800
2024-03-22 03:00:00,-13.57,-0.0207,1711076400
2024-03-22 04:00:00,-15.94,-0.0242,1711080000
2024-03-22 05:00:00,-3.16,-0.0048,1711083600
2024-03-22 06:00:00,-5.14,-0.0077,1711087200
2024-03-22 07:00:00,0.16,0.0002,1711090800
2024-03-22 08:00:00,-1.82,-0.0028,1711094400
2024-03-22 09:00:00,-7.16,-0.0109,1711098000
2024-03-22 10:00:00,23.69,0.0362,1711101600
2024-03-22 11:00:00,7.9,0.0122,1711105200
2024-03-22 12:00:00,-2.65,-0.0041,1711108800
2024-03-22 13:00:00,-2.07,-0.0032,1711112400
2024-03-22 14:00:00,-4.34,-0.0069,1711116000
2024-03-22 15:00:00,-12.61,-0.0201,1711119600
2024-03-22 16:00:00,-10.9,-0.0171,1711123200
2024-03-22 17:00:00,7.54,0.0119,1711126800
2024-03-22 18:00:00,-0.42,-0.0007,1711130400
2024-03-22 19:00:00,8.2,0.0129,1711134000
2024-03-22 20:00:00,7.29,0.0114,1711137600
2024-03-22 21:00:00,12.4,0.0195,1711141200
2024-03-22 22:00:00,22.96,0.0365,1711144800
2024-03-22 23:00:00,22.87,0.0363,1711148400
2024-03-23 00:00:00,17.92,0.0281,1711152000
2024-03-23 01:00:00,17.0,0.0267,1711155600
2024-03-23 02:00:00,20.94,0.0327,1711159200
2024-03-23 03:00:00,4.17,0.0065,1711162800
2024-03-23 04:00:00,9.36,0.0147,1711166400
2024-03-23 05:00:00,5.01,0.0078,1711170000
2024-03-23 06:00:00,2.1,0.0033,1711173600
2024-03-23 07:00:00,4.84,0.0075,1711177200
2024-03-23 08:00:00,2.52,0.0039,1711180800
2024-03-23 09:00:00,9.83,0.0152,1711184400
2024-03-23 10:00:00,7.49,0.0116,1711188000
2024-03-23 11:00:00,9.18,0.0143,1711191600
2024-03-23 12:00:00,7.17,0.0111,1711195200
2024-03-23 13:00:00,9.41,0.0145,1711198800
2024-03-23 14:00:00,1.23,0.0019,1711202400
2024-03-23 15:00:00,1.85,0.0028,1711206000
2024-03-23 16:00:00,12.93,0.0199,1711209600
2024-03-23 17:00:00,10.35,0.0158,1711213200
2024-03-23 18:00:00,11.14,0.017,1711216800
2024-03-23 19:00:00,17.01,0.026,1711220400
2024-03-23 20:00:00,2.4,0.0037,1711224000
2024-03-23 21:00:00,-1.61,-0.0025,1711227600
2024-03-23 22:00:00,-5.32,-0.0082,1711231200
2024-03-23 23:00:00,-6.85,-0.0106,1711234800
2024-03-24 00:00:00,8.85,0.0138,1711238400
2024-03-24 01:00:00,11.57,0.0179,1711242000
2024-03-24 02:00:00,16.0,0.0248,1711245600
2024-03-24 03:00:00,15.37,0.0239,1711249200
2024-03-24 04:00:00,24.22,0.0379,1711252800
2024-03-24 05:00:00,12.08,0.0188,1711256400
2024-03-24 06:00:00,4.91,0.0076,1711260000
2024-03-24 07:00:00,21.05,0.0328,1711263600
2024-03-24 08:00:00,6.07,0.0094,1711267200
2024-03-24 09:00:00,-3.27,-0.005,1711270800
2024-03-24 10:00:00,2.9,0.0045,1711274400
2024-03-24 11:00:00,6.24,0.0096,1711278000
2024-03-24 12:00:00,0.05,0.0001,1711281600
2024-03-24 13:00:00,-16.14,-0.0246,1711285200
2024-03-24 14:00:00,-4.72,-0.0072,1711288800
2024-03-24 15:00:00,-10.26,-0.0156,1711292400
2024-03-24 16:00:00,-6.47,-0.0099,1711296000
2024-03-24 17:00:00,-12.3,-0.0189,1711299600
2024-03-24 18:00:00,-23.36,-0.0357,1711303200
2024-03-24 19:00:00,-33.15,-0.0503,1711306800
2024-03-24 20:00:00,-9.45,-0.0144,1711310400
2024-03-24 21:00:00,-8.23,-0.0124,1711314000
2024-03-24 22:00:00,-15.9,-0.0239,1711317600
2024-03-24 23:00:00,-3.16,-0.0047,1711321200
2024-03-25 00:00:00,2.69,0.004,1711324800
2024-03-25 01:00:00,-7.27,-0.0109,1711328400
2024-03-25 02:00:00,-1.05,-0.0016,1711332000
2024-03-25 03:00:00,4.15,0.0062,1711335600
2024-03-25 04:00:00,2.01,0.003,1711339200
2024-03-25 05:00:00,1.36,0.002,1711342800
2024-03-25 06:00:00,26.94,0.04,1711346400
2024-03-25 07:00:00,25.29,0.0377,1711350000
2024-03-25 08:00:00,26.91,0.0403,1711353600
2024-03-25 09:00:00,3.61,0.0054,1711357200
2024-03-25 10:00:00,25.77,0.0384,1711360800
2024-03-25 11:00:00,30.96,0.0462,1711364400
2024-03-25 12:00:00,17.26,0.0258,1711368000
2024-03-25 13:00:00,23.37,0.0348,1711371600
2024-03-25 14:00:00,44.95,0.0661,1711375200
2024-03-25 15:00:00,18.78,0.0271,1711378800
2024-03-25 16:00:00,33.87,0.0485,1711382400
2024-03-25 17:00:00,45.76,0.0652,1711386000
2024-03-25 18:00:00,49.31,0.0699,1711389600
2024-03-25 19:00:00,51.78,0.0731,1711393200
2024-03-25 20:00:00,111.11,0.1566,1711396800
2024-03-25 21:00:00,83.68,0.118,1711400400
2024-03-25 22:00:00,17.18,0.0246,1711404000
2024-03-25 23:00:00,22.72,0.0323,1711407600
2024-03-26 00:00:00,15.6,0.0223,1711411200
2024-03-26 01:00:00,12.49,0.0179,1711414800
2024-03-26 02:00:00,9.91,0.0141,1711418400
2024-03-26 03:00:00,9.71,0.0138,1711422000
2024-03-26 04:00:00,12.7,0.018,1711425600
2024-03-26 05:00:00,23.3,0.033,1711429200
2024-03-26 06:00:00,32.67,0.0465,1711432800
2024-03-26 07:00:00,27.54,0.039,1711436400
2024-03-26 08:00:00,37.21,0.0528,1711440000
2024-03-26 09:00:00,25.42,0.036,1711443600
