start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2022-03-01 18:00:00,2022-03-01 18:00:00,56.11155378,14084
2022-03-01 19:00:00,2022-03-01 19:00:00,62.74551971,17506
2022-03-01 20:00:00,2022-03-01 20:00:00,69.31086142,18506
2022-03-01 21:00:00,2022-03-01 21:00:00,62.8113879,17650
2022-03-01 22:00:00,2022-03-01 22:00:00,73.78965517,21399
2022-03-01 23:00:00,2022-03-01 23:00:00,68.9509434,18272
2022-03-02 00:00:00,2022-03-02 00:00:00,58.6975089,16494
2022-03-02 01:00:00,2022-03-02 01:00:00,63.38188976,16099
2022-03-02 02:00:00,2022-03-02 02:00:00,63.98046875,16379
2022-03-02 03:00:00,2022-03-02 03:00:00,63.94485294,17393
2022-03-02 04:00:00,2022-03-02 04:00:00,69.37362637,18939
2022-03-02 05:00:00,2022-03-02 05:00:00,67.50957854,17620
2022-03-02 06:00:00,2022-03-02 06:00:00,63.34686347,17167
2022-03-02 07:00:00,2022-03-02 07:00:00,60.99206349,15370
2022-03-02 08:00:00,2022-03-02 08:00:00,58.73306773,14742
2022-03-02 09:00:00,2022-03-02 09:00:00,58.21942446,16185
2022-03-02 10:00:00,2022-03-02 10:00:00,60.23722628,16505
2022-03-02 11:00:00,2022-03-02 11:00:00,60.38549618,15821
2022-03-02 12:00:00,2022-03-02 12:00:00,62.94136808,19323
2022-03-02 13:00:00,2022-03-02 13:00:00,69.5467128,20099
2022-03-02 14:00:00,2022-03-02 14:00:00,74.37090909,20452
2022-03-02 15:00:00,2022-03-02 15:00:00,58.04958678,14048
2022-03-02 16:00:00,2022-03-02 16:00:00,65.57414449,17246
2022-03-02 17:00:00,2022-03-02 17:00:00,64.25170068,18890
2022-03-02 18:00:00,2022-03-02 18:00:00,66.68498168,18205
2022-03-02 19:00:00,2022-03-02 19:00:00,74.50965251,19298
2022-03-02 20:00:00,2022-03-02 20:00:00,71.95729537,20220
2022-03-02 21:00:00,2022-03-02 21:00:00,72.01271186,16995
2022-03-02 22:00:00,2022-03-02 22:00:00,62.14981273,16594
2022-03-02 23:00:00,2022-03-02 23:00:00,66.25321888,15437
2022-03-03 00:00:00,2022-03-03 00:00:00,62.97833935,17445
2022-03-03 01:00:00,2022-03-03 01:00:00,64.93436293,16818
2022-03-03 02:00:00,2022-03-03 02:00:00,77.62132353,21113
2022-03-03 03:00:00,2022-03-03 03:00:00,73.03676471,19866
2022-03-03 04:00:00,2022-03-03 04:00:00,66.088,16522
2022-03-03 05:00:00,2022-03-03 05:00:00,77.34722222,22276
2022-03-03 06:00:00,2022-03-03 06:00:00,76.47265625,19577
2022-03-03 07:00:00,2022-03-03 07:00:00,65.84837545,18240
2022-03-03 08:00:00,2022-03-03 08:00:00,65.95759717,18666
2022-03-03 09:00:00,2022-03-03 09:00:00,70.89298893,19212
2022-03-03 10:00:00,2022-03-03 10:00:00,59.81886792,15852
2022-03-03 11:00:00,2022-03-03 11:00:00,63.22268908,15047
2022-03-03 12:00:00,2022-03-03 12:00:00,70.42,17605
2022-03-03 13:00:00,2022-03-03 13:00:00,61.59430605,17308
2022-03-03 14:00:00,2022-03-03 14:00:00,60.40229885,15765
2022-03-03 15:00:00,2022-03-03 15:00:00,58.49358974,18250
2022-03-03 16:00:00,2022-03-03 16:00:00,64.33955224,17243
2022-03-03 17:00:00,2022-03-03 17:00:00,76.03389831,22430
2022-03-03 18:00:00,2022-03-03 18:00:00,74.02281369,19468
2022-03-03 19:00:00,2022-03-03 19:00:00,74.44890511,20399
2022-03-03 20:00:00,2022-03-03 20:00:00,68.08870968,16886
2022-03-03 21:00:00,2022-03-03 21:00:00,65.49640288,18208
2022-03-03 22:00:00,2022-03-03 22:00:00,84.92830189,22506
2022-03-03 23:00:00,2022-03-03 23:00:00,87.16935484,21618
2022-03-04 00:00:00,2022-03-04 00:00:00,77.08118081,20889
2022-03-04 01:00:00,2022-03-04 01:00:00,77.32600733,21110
