l,o,c,t,h,high,open,volume,close,low
0.00905943,0.03100175,0.01699216,1614816000,0.03100175,51800.0,50373.75,387428.957,48385.77,47500.0
0.0055573,0.01591808,0.00922331,1614902400,0.02534841,49470.0,48385.77,354602.756,48770.57,46320.0
0.00893158,0.01079873,0.01177269,1614988800,0.01177269,49253.63,48772.68,215092.91,48908.21,47090.0
0.00743525,0.01111175,0.04609006,1615075200,0.05074484,51480.0,48908.21,248398.116,50995.27,48908.21
0.03322377,0.04867027,0.05463411,1615161600,0.05463411,52450.0,50991.35,308339.866,52429.43,49310.0
0.05914314,0.05914314,0.07970982,1615248000,0.0903526,54950.0,52429.43,285604.798,54917.78,51880.0
0.06100404,0.0785996,0.13070055,1615334400,0.13070055,57500.92,54917.78,401159.493,55947.98,53061.0
0.0929572,0.12793195,0.11206826,1615420800,0.12793195,58283.0,55949.3,364681.318,57844.52,54356.44
0.05300927,0.1103326,0.05415972,1615507200,0.1103326,58186.33,57842.64,335495.042,57291.03,55074.3
0.0254282,0.05700003,0.15634568,1615593600,0.15924384,61950.0,57291.04,320322.173,61267.41,56136.0
0.09686739,0.15183049,0.0979699,1615680000,0.15183049,61798.0,61267.41,231991.901,59037.12,59005.0
0.00983133,0.09512468,0.01183948,1615766400,0.11625934,60740.0,59037.11,448820.83,55646.61,54517.28
0.0086561,0.0141279,0.01803595,1615852800,0.02281768,56988.0,55646.61,339718.202,56954.19,53335.0
0.0134818,0.01631428,0.01390687,1615939200,0.02954251,59078.79,56953.23,339397.712,58959.0,54154.93
0.0131315,0.01429838,0.04716058,1616025600,0.05560621,60510.0,58959.01,305100.026,57700.01,57072.0
0.04716058,0.04716058,0.04716058,1616112000,0.04716058,59550.0,57700.01,259039.479,58089.11,56301.27
0.01619353,0.01619353,0.03714766,1616198400,0.04242101,59948.0,58089.11,203680.149,58145.61,57881.0
0.01693992,0.03523216,0.01891573,1616284800,0.05951501,58638.7,58144.44,237518.696,57415.18,55403.55
0.01318982,0.01707811,0.03616508,1616371200,0.04397844,58500.0,57415.19,293062.947,54129.56,53635.81
0.01067669,0.03155994,0.01605227,1616457600,0.034647,55890.68,54129.56,276199.041,54400.0,52981.4
0.0137027,0.01818166,0.02158483,1616544000,0.03153242,57234.79,54400.0,394172.526,52311.54,51666.0
0.00161268,0.02679496,0.00250168,1616630400,0.03412841,53255.2,52307.89,416848.091,51325.21,50452.08
0.00433565,0.00433565,0.00816206,1616716800,0.01186117,55123.0,51325.21,271957.842,55030.0,51260.0
0.00254145,0.00941197,0.01212606,1616803200,0.0134505,56658.76,55030.0,234435.346,55828.0,54001.0
0.01128235,0.0119041,0.0155569,1616889600,0.02004634,56588.31,55828.0,200603.768,55805.08,54694.91
0.01533256,0.01533256,0.04656427,1616976000,0.04978463,58490.11,55804.16,277215.268,57677.64,54931.15
0.04218704,0.04218704,0.09247296,1617062400,0.09457545,59560.0,57676.14,232824.065,58794.16,57110.0
0.07816867,0.09642916,0.07897405,1617148800,0.10533597,59920.0,58794.17,337038.349,58807.24,56812.0
0.07974265,0.07974265,0.0855601,1617235200,0.10907123,59592.22,58810.99,196332.114,58794.01,58002.0
0.0688819,0.08437035,0.12464056,1617321600,0.12529137,60397.85,58797.56,189391.958,59031.36,58490.03
0.07667208,0.12286904,0.10852696,1617408000,0.12286904,59925.0,59028.99,198636.171,57134.65,56900.0
0.03774075,0.10148067,0.03851592,1617494400,0.10148067,58553.0,57134.65,152454.122,58234.61,56517.23
0.0324573,0.03655618,0.06155835,1617580800,0.06155835,59385.0,58234.61,174338.646,59243.39,56808.94
0.06036866,0.06999923,0.10054009,1617667200,0.1141336,59626.18,59243.4,165562.029,58059.99,57500.0
0.04307283,0.09554713,0.04307283,1617753600,0.09554713,58720.0,58060.0,265271.707,56018.18,55536.07
0.01421139,0.0439081,0.01671633,1617840000,0.0439081,58200.0,56018.17,161389.858,58122.26,55759.13
0.01469058,0.01469058,0.02043657,1617926400,0.03002901,58950.0,58122.93,141690.144,58176.03,57700.0
0.0195574,0.0195574,0.14147406,1618012800,0.14935214,61800.0,58176.04,240907.592,59832.43,57943.95
0.07443295,0.13901087,0.09884296,1618099200,0.13901087,60816.88,59832.43,148499.824,60090.2,59304.02
0.08824652,0.09798748,0.09455016,1618185600,0.10927947,61449.91,60093.26,196147.561,59911.18,59500.0
0.08248398,0.09002223,0.11086046,1618272000,0.12124501,63850.0,59911.19,279389.492,63649.71,59873.01
0.07797593,0.10768882,0.09320808,1618358400,0.10768882,64986.11,63645.05,323454.88,63019.1,61404.0
0.06168445,0.09178958,0.06968247,1618444800,0.09178958,63905.83,63018.34,178604.198,63232.55,62157.89
0.06606277,0.06606277,0.07501234,1618531200,0.08312529,63600.0,63232.56,255765.893,61424.67,60100.0
0.03036062,0.0777936,0.03892874,1618617600,0.0777936,62610.0,61424.67,194112.299,60090.14,59620.0
-0.01267936,0.04049993,-0.01267936,1618704000,0.05621415,60450.0,60090.14,522006.276,56140.05,50050.0
-0.00763475,-0.00763475,0.00758107,1618790400,0.01291023,57532.7,56140.05,285041.716,55634.39,54200.0
0.00181515,0.00786257,0.01221282,1618876800,0.01458518,57060.0,55634.38,324494.085,56410.56,53330.82
0.00457772,0.0113059,0.00671195,1618963200,0.01955496,56756.78,56411.25,252601.972,53800.0,53610.0
0.00657571,0.00700469,0.01898236,1619049600,0.02248478,55470.51,53794.72,453489.185,51714.61,50534.34
0.00059032,0.01895601,0.01218166,1619136000,0.03029231,52152.0,51714.62,554666.026,51122.62,47546.16
-0.00791636,0.01110098,0.01136122,1619222400,0.0142827,51183.51,51122.63,299663.131,50092.4,48690.0
0.00882778,0.01171636,0.01095556,1619308800,0.01736545,50577.9,50094.27,310306.501,49063.94,46930.43
-0.00093888,0.01011747,0.00091082,1619395200,0.01011747,54364.89,49063.94,390494.148,53984.33,48763.0
0.00134614,0.00235545,0.0045821,1619481600,0.00763022,55500.0,53984.34,225440.361,55006.25,53225.14
0.00462341,0.00462341,0.00860017,1619568000,0.01188637,56574.13,55006.25,263170.559,54861.77,53852.0
0.00763699,0.00848551,0.01148607,1619654400,0.01148607,55222.02,54861.76,257045.19,53558.8,52350.0
0.00787343,0.01166728,0.00787343,1619740800,0.01747546,57935.0,53558.57,294683.751,57684.16,53043.62
0.00783664,0.00783664,0.01537621,1619827200,0.02030483,58488.17,57688.29,207854.398,57836.34,57051.23
0.01546346,0.01546346,0.03112155,1619913600,0.03655323,57959.97,57836.35,203712.515,56630.33,56100.0
0.02531182,0.03116492,0.04060871,1620000000,0.04649851,59056.59,56630.34,271733.972,57214.83,56500.65
0.00996149,0.04138623,0.01867663,1620086400,0.04348834,57253.76,57214.84,388988.754,53263.32,53094.59
0.01175897,0.01675841,0.01796214,1620172800,0.02726992,57940.0,53263.32,317811.705,57497.77,52880.38
0.00646636,0.0107519,0.04230884,1620259200,0.04230884,58450.0,57497.76,275471.204,56435.35,55297.91
0.01380175,0.04375402,0.01380175,1620345600,0.05407364,58800.0,56435.35,256159.504,57350.88,55300.0
0.01274558,0.01274558,0.03256472,1620432000,0.03631687,59590.96,57350.89,264906.729,58924.98,56961.25
0.02473521,0.02718771,0.03684302,1620518400,0.04633864,59335.19,58926.36,245954.014,58292.53,56316.0
0.01489345,0.03776504,0.04401131,1620604800,0.04792702,59654.0,58292.53,396237.133,55869.67,53250.0
0.01505976,0.04827967,0.01505976,1620691200,0.04827967,56908.66,55869.41,267226.104,56710.43,54541.33
0.00921282,0.01251558,0.01426528,1620777600,0.02802712,58049.99,56712.7,472329.152,49595.76,48503.74
-0.01969407,0.01581323,-0.01749429,1620864000,0.01882073,51358.0,49596.75,652476.689,49707.9,45596.32
-0.01395401,-0.01395401,0.01378823,1620950400,0.02335791,51533.0,49706.27,319069.002,49873.27,48870.41
0.00586399,0.01244302,0.0131168,1621036800,0.01452691,50709.43,49873.26,442023.496,46793.41,46584.32
0.00955052,0.0103817,0.01331056,1621123200,0.02102296,49829.39,46794.62,604537.63,46429.28,43866.0
-0.00855422,0.01909128,0.02575818,1621209600,0.02638032,46655.0,46429.28,809129.365,43566.18,42151.0
0.0065274,0.02579949,0.01053265,1621296000,0.02579949,45846.61,43565.11,590358.592,42882.53,42268.0
-0.06315244,0.01037984,-0.05600954,1621382400,0.02365216,43615.93,42882.54,1373851.849,36689.14,28688.0
-0.14941233,-0.038291,-0.01547557,1621468800,0.00117996,42460.0,36689.14,775185.113,40500.3,34882.0
-0.0323094,-0.01357375,-0.00793073,1621555200,-0.00066707,42270.42,40500.0,930671.747,37211.02,33400.0
-0.02132229,-0.00444542,0.00749349,1621641600,0.00749349,38851.34,37210.01,588166.784,37432.58,35201.11
-0.01164144,0.00653278,0.00021056,1621728000,0.00772596,38261.71,37436.0,996815.017,34651.6,31096.7
-0.01544724,0.00131678,-0.00159993,1621814400,0.00131678,39917.09,34656.53,707903.071,38779.66,34366.0
-0.00075618,-0.00075618,0.00613269,1621900800,0.00826956,39790.05,38783.58,598836.411,38326.84,36439.32
-0.00108638,0.0064487,0.00021451,1621987200,0.01215295,40900.0,38326.84,577032.81,39224.2,37804.76
-0.01001016,0.00041223,0.00613908,1622073600,0.00974456,40438.82,39224.21,543338.566,38527.38,37133.22
-0.0075595,0.00652175,-0.0075595,1622160000,0.00838474,38888.35,38527.38,832363.425,35670.99,34689.57
-0.00474708,-0.00474708,0.0064603,1622246400,0.01266688,37375.0,35670.99,733902.825,34611.94,33650.0
-0.00008921,0.00718745,0.00823639,1622332800,0.00952224,36501.0,34611.95,511834.746,35651.81,33356.0
0.00331171,0.00807674,0.00513952,1622419200,0.00867911,37500.0,35651.8,635082.121,37243.38,34150.0
-0.00096488,0.00603807,0.00465736,1622505600,0.01167115,37893.76,37244.36,590822.54,36693.41,35500.0
0.00317254,0.00502443,0.00839638,1622592000,0.00971393,38232.99,36694.37,441719.806,37569.99,35905.0
-0.00114217,0.00748175,0.00268002,1622678400,0.00748175,39470.0,37570.0,507429.005,39247.4,37150.15
-0.00268917,0.00256184,-0.00194025,1622764800,0.01199449,39297.35,39247.4,700625.866,36828.03,35552.51
-0.00499609,-0.00102422,0.00005272,1622851200,0.0049921,37900.49,36828.03,631028.448,35498.62,34800.0
0.00046107,0.00046107,0.00743641,1622937600,0.009711,36521.16,35497.93,443601.064,35801.71,35201.86
0.00086713,0.00776109,0.00086713,1623024000,0.00982971,36820.0,35801.71,636735.873,33550.96,33200.0
-0.02917289,0.00045177,0.00123672,1623110400,0.00293492,34061.57,33550.97,976693.026,33372.58,30969.0
-0.02475877,0.00376975,-0.0233782,1623196800,0.00376975,37511.31,33372.58,1031014.087,37368.45,32390.0
-0.02428207,-0.02428207,0.00615526,1623283200,0.00809866,38489.0,37369.99,803185.699,36669.66,35750.0
-0.00093228,0.0058781,0.00205292,1623369600,0.00772623,37679.54,36669.65,586122.898,37300.42,35900.0
-0.00600271,0.00287289,-0.00467971,1623456000,0.00606376,37432.95,37300.41,623532.476,35537.05,34585.9
-0.00926594,-0.00434763,0.00215545,1623542400,0.00446441,39374.18,35535.95,647035.314,38993.65,34739.06
0.00018121,0.00208179,0.00490731,1623628800,0.01189292,41000.0,38993.66,704979.881,40489.1,38720.0
0.00410188,0.00410188,0.00476191,1623715200,0.00982186,41413.0,40489.1,632066.994,40132.86,39500.0
-0.00387248,0.00373754,-0.0013695,1623801600,0.00536618,40495.0,40132.86,673235.496,38344.97,38105.0
-0.00838858,0.00073746,-0.00560301,1623888000,0.00585953,39565.0,38344.97,603849.861,38060.71,37334.76
-0.01569652,-0.00511399,-0.00669172,1623974400,0.00128633,38198.0,38060.71,790379.249,35811.41,35100.0
-0.02310614,-0.00632289,-0.00346212,1624060800,-0.00346212,36471.8,35811.41,642185.382,35483.0,34704.08
-0.02617419,-0.00219778,-0.01547023,1624147200,0.00608543,36155.0,35483.01,829896.441,35588.64,33312.0
-0.0234267,-0.01307497,-0.01560481,1624233600,0.00553296,35746.28,35588.63,1397330.662,31606.0,31250.51
-0.03857249,-0.01275966,-0.02668516,1624320000,0.00598124,33274.0,31606.0,1531824.85,32496.0,28780.01
-0.02897668,-0.02250341,-0.0156164,1624406400,-0.01005536,34867.77,32496.0,960700.369,33649.0,31711.5
-0.02346645,-0.01609231,-0.01402535,1624492800,-0.00345863,35406.74,33650.0,774899.165,34644.64,32300.0
-0.01815971,-0.01236803,-0.01632156,1624579200,0.00055865,35500.0,34644.65,1093051.375,31568.07,31250.0
-0.03247619,-0.01612397,-0.02420053,1624665600,-0.01612397,32720.52,31569.18,1091384.749,32255.56,30120.0
-0.05093271,-0.02682591,-0.02269711,1624752000,-0.01239277,34762.0,32250.15,897147.453,34687.71,31960.0
-0.02066409,-0.02066409,0.00578868,1624838400,0.00720413,35279.38,34687.71,706158.545,34487.22,33855.0
-0.01593591,0.00649018,0.00571807,1624924800,0.00718649,36623.0,34486.58,806140.329,35911.26,34206.0
-0.01498924,0.00609737,-0.00093689,1625011200,0.01039318,36089.96,35910.64,719742.983,35031.39,34042.74
-0.0138325,-0.00096377,-0.01245004,1625097600,0.00409086,35044.98,35031.39,758966.493,33489.96,32672.04
-0.025213,-0.01095714,-0.0232965,1625184000,0.00404313,33960.0,33489.96,664923.202,33760.94,32684.0
-0.01918515,-0.01918515,-0.00259771,1625270400,0.00162006,34948.16,33760.94,510614.258,34652.94,33296.98
-0.01450883,-0.00123241,-0.00515568,1625356800,-0.00003505,35955.55,34653.32,451001.556,35280.16,34340.75
-0.02647775,-0.00167398,-0.00763532,1625443200,0.00594551,35281.55,35280.17,736706.409,33672.72,33032.0
-0.01992119,-0.00472242,-0.01795897,1625529600,-0.00136744,35120.0,33672.72,644229.007,34206.01,33500.0
-0.01467189,-0.01467189,0.00187566,1625616000,0.00748836,35089.56,34206.0,456218.909,33845.64,33756.48
-0.03063747,0.00253462,-0.01502113,1625702400,0.00712944,33910.0,33845.63,650317.664,32852.04,32066.0
-0.01957703,-0.01833669,-0.01206821,1625788800,0.00104691,34100.0,32855.0,485662.879,33805.01,32250.0
-0.01209649,-0.01209649,0.00341261,1625875200,0.00548635,34248.58,33805.01,410271.979,33497.98,33010.0
-0.00742029,-0.00043654,0.00186705,1625961600,0.00638043,34629.62,33497.98,343905.35,34253.81,33306.03
-0.00533309,-0.00131401,0.00384274,1626048000,0.00662815,34662.73,34253.88,502747.758,33070.87,32650.0
-0.00998754,0.00364105,-0.00063395,1626134400,0.00863569,33336.0,33070.86,466567.713,32709.09,32186.99
-0.01143981,-0.00178902,-0.00950508,1626220800,0.00405048,33176.47,32708.66,521140.41,32803.01,31556.02
-0.0111743,-0.00900235,-0.00869661,1626307200,0.00640662,33170.0,32803.0,539111.667,31866.43,31140.0
-0.00687021,-0.00687021,0.00681892,1626393600,0.00893233,32245.0,31865.53,516577.743,31382.95,31018.59
-0.01510617,0.00483587,-0.00384037,1626480000,0.00483587,31945.0,31382.96,422650.418,31496.65,31150.02
-0.00952838,-0.0045155,-0.00952838,1626566400,0.00553539,32435.93,31496.65,412189.401,31767.0,31075.1
-0.01650716,-0.01165471,0.0000532,1626652800,0.00513566,31890.0,31765.23,486305.627,30823.62,30358.77
-0.01279572,-0.00169152,-0.00367475,1626739200,0.00310811,31050.0,30823.62,602688.19,29775.9,29242.24
-0.02861187,-0.0106702,-0.01129203,1626825600,-0.00353753,32883.9,29775.89,787077.39,32120.0,29472.41
-0.02433918,-0.01366595,0.00342144,1626912000,0.00342144,32583.48,32120.0,397258.936,32268.11,31700.0
-0.01672146,0.00036368,-0.00148462,1626998400,0.00116794,33650.0,32268.12,404650.016,33634.46,31970.82
-0.02340751,-0.0018273,-0.01517618,1627084800,0.0064938,34471.0,33631.74,376046.028,34230.0,33379.81
-0.02911836,-0.01923601,-0.01180041,1627171200,-0.01180041,35400.0,34230.0,404114.844,35370.66,33812.0
-0.03858184,-0.01249628,0.00706951,1627257600,0.01191942,48168.6,35370.67,1162332.857,37218.09,35185.49
-0.0181805,0.0066554,-0.00985721,1627344000,0.0066554,39546.34,37218.09,675104.157,39442.33,36384.31
-0.00485377,-0.00485377,0.00648636,1627430400,0.00985302,40894.0,39448.06,736196.234,40003.08,38753.0
-0.00018998,0.00544959,0.00339177,1627516800,0.00796701,40665.0,40003.08,463917.872,40012.9,39203.83
-0.00537931,0.00444946,-0.00537931,1627603200,0.01078004,42316.6,40012.89,561474.309,42203.25,38320.0
-0.00741241,-0.00741241,0.0078713,1627689600,0.01291739,42494.0,42202.6,381521.899,41448.11,41030.19
-0.00163375,0.00698721,-0.00163375,1627776000,0.01025467,42614.98,41448.1,487529.044,39846.78,39350.4
-0.00893085,-0.00395759,-0.00124554,1627862400,0.00380777,40450.0,39846.78,451872.128,39147.48,38658.0
-0.00829899,0.00114614,0.00351853,1627948800,0.0078497,39774.93,39147.47,517219.517,38203.26,37600.0
-0.00406161,0.00257862,0.00231826,1628035200,0.00745286,39975.32,38201.33,479560.473,39731.31,37500.0
-0.01094753,0.00338981,0.0058437,1628121600,0.0099575,41350.0,39731.31,746249.712,40882.4,37291.0
0.00066855,0.00632409,0.01074288,1628208000,0.01308795,43400.0,40882.39,653451.154,42825.43,39849.82
-0.0047627,0.00631702,0.00104266,1628294400,0.0129094,44753.01,42825.43,583750.891,44601.11,42395.2
0.00416958,0.00416958,0.00422249,1628380800,0.01292256,45350.0,44601.11,553684.698,43787.71,43265.0
0.0023866,0.00358838,0.01130531,1628467200,0.0156858,46483.0,43787.71,626220.503,46259.7,42785.0
0.00346001,0.00988434,0.00682308,1628553600,0.01455559,46800.0,46259.7,460478.861,45589.99,44670.05
0.00337757,0.00617257,0.00526199,1628640000,0.01409878,46754.27,45589.99,390660.571,45522.12,45354.0
0.00013124,0.00339669,0.00682402,1628726400,0.01327784,46226.67,45522.13,468276.056,44385.09,43800.0
0.00515586,0.00652971,0.00929462,1628812800,0.01748209,47980.69,44385.09,438025.46,47792.52,44208.88
-0.00029991,0.00991964,0.00610471,1628899200,0.01501236,48300.0,47792.52,374368.796,47083.74,46000.0
0.00617765,0.00716738,0.0080129,1628985600,0.01333462,47388.75,47083.75,370950.807,47006.02,45480.0
0.0049047,0.00793711,0.01259508,1629072000,0.01580129,48074.23,47006.02,412537.605,45926.23,45682.03
0.00503065,0.01131662,0.00875973,1629158400,0.01190308,47194.0,45926.23,474316.4,44704.84,44412.01
0.00601651,0.00867214,0.00945018,1629244800,0.01459376,46050.0,44704.85,395836.158,44714.09,44227.32
0.0046578,0.00937455,0.01118079,1629331200,0.01248398,47100.0,44714.09,439402.162,46772.0,43938.38
0.00844685,0.01211093,0.01552529,1629417600,0.01604511,49500.0,46772.0,401499.081,49332.74,46650.0
0.00664692,0.01641748,0.00898954,1629504000,0.01641748,49833.0,49332.99,347594.451,48848.29,48250.0
0.00225682,0.00811302,0.00738334,1629590400,0.00980708,49556.2,48846.11,294672.223,49273.28,48075.81
0.00468878,0.00935423,0.0086487,1629676800,0.0165138,50600.0,49273.28,355733.496,49523.91,49075.01
0.00491809,0.0096496,0.01527112,1629763200,0.02057042,49888.88,49523.23,398682.002,47719.36,47600.0
0.00689278,0.01891202,0.00850157,1629849600,0.02846574,49297.8,47719.37,389100.384,48992.65,47130.57
0.00377165,0.00669086,0.00621089,1629936000,0.01255662,49380.0,48992.65,475183.123,46853.06,46280.0
0.00417443,0.0057748,0.00451322,1630022400,0.01275013,49220.0,46854.22,403667.012,49083.98,46359.97
0.00460752,0.00460752,0.01695331,1630108800,0.02245296,49333.0,49082.13,222793.024,48931.99,48395.65
0.00594782,0.01657544,0.00829178,1630195200,0.01748551,49769.2,48931.99,315105.499,48795.41,47741.31
0.00494707,0.00909141,0.01711659,1630281600,0.01819618,48916.25,48795.42,351830.754,47024.7,46876.49
0.01214384,0.01747696,0.0133111,1630368000,0.02308571,48298.0,47024.69,365548.209,47150.32,46731.03
0.01729037,0.01823687,0.01786139,1630454400,0.03333607,49160.79,47150.32,350108.374,48842.94,46550.99
0.01920516,0.01920516,0.02869098,1630540800,0.03974302,50420.0,48842.93,361863.055,49299.14,48631.2
0.01940558,0.0292508,0.02621958,1630627200,0.0402828,51111.0,49299.14,430326.386,50027.08,48333.0
0.00664893,0.02297889,0.01272029,1630713600,0.03246732,50582.08,50027.09,274956.842,49940.74,49360.0
0.00903856,0.01492162,0.01402598,1630800000,0.02432745,51950.0,49942.2,288984.124,51799.57,49462.59
0.00081512,0.00886985,0.01502215,1630886400,0.02869314,52830.0,51799.56,297734.284,52683.97,51040.0
0.01001433,0.0140992,0.03365929,1630972800,0.03365929,52950.0,52683.98,764140.139,46864.39,42088.0
-0.04921075,0.00972532,-0.00108322,1631059200,0.01354023,47347.0,46864.38,435803.011,46062.29,44431.0
-0.00311666,-0.00197424,-0.00311666,1631145600,0.00669932,47400.0,46060.02,309015.75,46413.88,45500.0
-0.00738444,-0.00738444,0.00643724,1631232000,0.00681005,47037.5,46413.88,343533.069,44860.83,44120.0
0.0057433,0.00641492,0.01042764,1631318400,0.0131096,45999.0,44860.83,194144.115,45193.78,44737.4
0.00402067,0.01104731,0.0096411,1631404800,0.01111398,46512.2,45194.19,223534.63,46046.73,44746.51
0.00599633,0.00929773,0.00827269,1631491200,0.01231947,46933.89,46048.02,448942.068,44975.96,43323.93
0.0048327,0.00727341,0.00981331,1631577600,0.01571122,47272.98,44975.96,277925.721,47087.18,44692.9
-0.00487882,0.00758845,-0.00387193,1631664000,0.00758845,48440.93,47087.18,244226.37,48106.12,46675.0
-0.00499159,-0.00262427,0.00517922,1631750400,0.0093534,48488.0,48106.13,260044.727,47745.55,47038.21
0.00409363,0.00636218,0.00409363,1631836800,0.0098175,48150.0,47745.55,226193.34,47303.11,46750.0
-0.00095635,0.00335422,0.00327469,1631923200,0.00865485,48850.0,47303.11,207900.413,48285.15,47044.32
-0.00243317,0.00330526,-0.00141183,1632009600,0.00634795,48364.64,48284.61,212631.933,47256.91,46840.0
-0.00093539,-0.00093539,0.00931742,1632096000,0.01103338,47345.0,47256.92,600764.629,43026.6,42467.86
-0.01227304,0.00893097,0.00034141,1632182400,0.00893097,43629.6,43026.61,683242.002,40726.1,39503.58
-0.02033929,-0.00108682,-0.01754901,1632268800,0.00052947,43989.98,40727.83,400849.752,43520.0,40551.49
-0.01621308,-0.01621308,-0.01089351,1632355200,-0.00063466,44976.48,43520.0,330253.525,44828.29,43056.0
-0.01359309,-0.01288491,-0.00773084,1632441600,0.00644611,45134.33,44828.29,608595.52,42798.49,40650.0
-0.00481136,-0.00481136,0.00182211,1632528000,0.00550442,42950.0,42798.49,277084.795,42651.58,41630.26
-0.00482987,-0.00145758,0.00815558,1632614400,0.00859569,43940.0,42646.84,354393.916,43150.0,40725.01
0.0039993,0.00888838,0.00895842,1632700800,0.01067903,44350.0,43150.01,285311.606,42122.69,42059.13
-0.00835246,0.00569897,-0.00015122,1632787200,0.00932281,42749.0,42122.69,359745.538,41006.32,40854.0
-0.00092615,0.00078814,0.00071554,1632873600,0.00952431,42576.8,41002.96,293307.589,41499.71,40708.73
-0.0010703,0.00148412,0.0024036,1632960000,0.01280739,44100.0,41499.7,389185.646,43796.57,41387.78
-0.01271988,0.00080779,0.00277668,1633046400,0.00516803,48450.0,43799.49,449491.768,48123.94,43260.01
0.00373985,0.00588767,0.00988433,1633132800,0.01000834,48338.68,48123.93,182565.988,47626.61,47410.0
0.00179783,0.01002042,0.0080304,1633219200,0.01002042,49304.12,47626.62,212410.375,48187.3,47071.26
0.00704124,0.00801106,0.01204738,1633305600,0.01400617,49544.48,48187.99,324424.837,49198.22,46885.29
-0.00747827,0.00914408,0.00131921,1633392000,0.00914408,51888.0,49199.78,314043.813,51455.12,49009.21
0.00358305,0.00358305,0.01116721,1633478400,0.01572393,56416.02,51460.22,418731.748,55321.6,50410.0
0.00797853,0.01017985,0.02647176,1633564800,0.04249862,55337.8,55327.45,262974.545,53814.99,53374.34
0.01222785,0.02497681,0.01371649,1633651200,0.02567747,56208.73,53814.99,255210.035,53975.0,53647.3
0.00724307,0.01326844,0.00883339,1633737600,0.01678778,55589.0,53974.99,167495.393,54960.77,53656.66
0.00913812,0.01035104,0.01051435,1633824000,0.02036429,56789.0,54960.79,289072.818,54700.0,54101.0
0.00456492,0.0105641,0.0105092,1633910400,0.01714639,57880.0,54700.0,314868.05,57500.01,54458.0
0.00472674,0.0076411,0.01155859,1633996800,0.02743168,57756.52,57500.01,349147.775,56011.84,53750.0
0.00753808,0.01090279,0.01398858,1634083200,0.01715753,57822.38,56011.83,327714.318,57393.65,54271.24
0.01069512,0.0119291,0.01090453,1634169600,0.02604628,58586.67,57393.65,254719.751,57378.19,56800.0
0.0083722,0.00902754,0.03472904,1634256000,0.04565793,63997.61,57377.12,493366.513,61702.33,56900.0
0.01476147,0.03403931,0.02660138,1634342400,0.04698634,62444.23,61702.33,213251.899,60925.56,60220.0
0.01895452,0.02578671,0.03059979,1634428800,0.03970085,61796.47,60925.56,240132.514,61571.45,58850.0
0.00436403,0.03253607,0.00658364,1634515200,0.03253607,62800.0,61571.45,333278.481,62037.92,59897.61
0.00659557,0.00659557,0.01227914,1634601600,0.01761907,64500.0,62037.92,379243.718,64316.7,61300.0
0.0096695,0.01046523,0.05963502,1634688000,0.06856753,67150.0,64314.75,324737.868,66064.24,63518.81
0.02373969,0.04984751,0.02373969,1634774400,0.0862027,66750.0,66064.25,478610.458,62260.33,62000.0
0.01260884,0.0234049,0.02349425,1634860800,0.03721721,63796.2,62260.33,350359.527,60734.27,60011.9
0.01133619,0.02213496,0.02179087,1634947200,0.0224923,61780.0,60734.28,222553.478,61325.11,59622.0
0.02014454,0.02184104,0.03019098,1635033600,0.03327383,61550.0,61325.09,245816.821,60902.82,59504.46
0.00677836,0.03160521,0.03292189,1635120000,0.04167031,63795.98,60902.82,234201.1,63127.04,60701.0
0.02551237,0.03211222,0.02611243,1635206400,0.04181234,63362.06,63129.25,252256.924,60358.75,59838.05
0.00733151,0.01802254,0.01385311,1635292800,0.01992605,61550.0,60358.74,329112.396,58449.36,57865.0
0.00903045,0.01522733,0.03005815,1635379200,0.03099847,62641.26,58449.36,333323.116,60622.03,57550.0
0.01480823,0.03084029,0.02038546,1635465600,0.03922207,63069.71,60622.02,218355.773,62308.22,60222.0
0.01658889,0.02271137,0.01801478,1635552000,0.03592565,62415.85,62308.21,156041.523,61895.19,60631.23
0.01813717,0.01813717,0.02025859,1635638400,0.03202583,62462.99,61895.19,183599.524,61348.61,60008.0
0.01568131,0.02254666,0.01568131,1635724800,0.05037992,62543.58,61347.14,246158.361,60942.87,59400.0
0.01372836,0.01398934,0.05817562,1635811200,0.05817562,64349.55,60942.87,217592.062,63266.69,60659.58
0.01447158,0.0588796,0.03227658,1635897600,0.0588796,63613.0,63266.69,211190.183,62946.45,60300.0
0.01633908,0.03249913,0.01633908,1635984000,0.03799532,63149.0,62946.45,184677.079,61431.86,60703.0
0.01345802,0.01751572,0.02949001,1636070400,0.03014884,62671.48,61433.9,157569.637,61006.0,60762.0
0.01524364,0.02840304,0.01524364,1636156800,0.03013179,61645.75,61006.0,154919.118,61511.3,60100.0
0.01168853,0.01497628,0.02592535,1636243200,0.02935886,63377.58,61511.3,142878.208,63316.4,61368.26
0.02051207,0.02497283,0.02051207,1636329600,0.04414123,67932.89,63316.4,274932.146,67606.96,63308.7
0.02418858,0.03617358,0.03586644,1636416000,0.04809326,68675.16,67606.96,231843.834,67009.98,66300.0
0.0180398,0.03420951,0.0180398,1636502400,0.05079064,69198.7,67010.65,347835.573,64920.13,62400.51
0.0088207,0.01745581,0.01254976,1636588800,0.01774669,65646.98,64920.13,178279.275,64831.3,64147.12
0.01190078,0.01190078,0.01257351,1636675200,0.02211651,65500.0,64831.2,264576.325,64156.08,62313.0
