start_time,datetime,estimated_leverage_ratio
2021-01-11 15:00:00,2021-01-11 15:00:00,0.12537737
2021-01-11 16:00:00,2021-01-11 16:00:00,0.1274079
2021-01-11 17:00:00,2021-01-11 17:00:00,0.11560702
2021-01-11 18:00:00,2021-01-11 18:00:00,0.11702417
2021-01-11 19:00:00,2021-01-11 19:00:00,0.11711669
2021-01-11 20:00:00,2021-01-11 20:00:00,0.11788364
2021-01-11 21:00:00,2021-01-11 21:00:00,0.11659727
2021-01-11 22:00:00,2021-01-11 22:00:00,0.11494592
2021-01-11 23:00:00,2021-01-11 23:00:00,0.1158681
2021-01-12 00:00:00,2021-01-12 00:00:00,0.11331634
2021-01-12 01:00:00,2021-01-12 01:00:00,0.11303359
2021-01-12 02:00:00,2021-01-12 02:00:00,0.11060808
2021-01-12 03:00:00,2021-01-12 03:00:00,0.10990097
2021-01-12 04:00:00,2021-01-12 04:00:00,0.10888054
2021-01-12 05:00:00,2021-01-12 05:00:00,0.1081409
2021-01-12 06:00:00,2021-01-12 06:00:00,0.1126002
2021-01-12 07:00:00,2021-01-12 07:00:00,0.11269565
2021-01-12 08:00:00,2021-01-12 08:00:00,0.11330351
2021-01-12 09:00:00,2021-01-12 09:00:00,0.11394755
2021-01-12 10:00:00,2021-01-12 10:00:00,0.1124181
2021-01-12 11:00:00,2021-01-12 11:00:00,0.11207831
2021-01-12 12:00:00,2021-01-12 12:00:00,0.11420122
2021-01-12 13:00:00,2021-01-12 13:00:00,0.11928986
2021-01-12 14:00:00,2021-01-12 14:00:00,0.1224291
2021-01-12 15:00:00,2021-01-12 15:00:00,0.11948348
2021-01-12 16:00:00,2021-01-12 16:00:00,0.11478142
2021-01-12 17:00:00,2021-01-12 17:00:00,0.11380271
2021-01-12 18:00:00,2021-01-12 18:00:00,0.11508483
2021-01-12 19:00:00,2021-01-12 19:00:00,0.1168552
2021-01-12 20:00:00,2021-01-12 20:00:00,0.11156514
2021-01-12 21:00:00,2021-01-12 21:00:00,0.10818863
