start_time,datetime,exchange_supply_ratio
2022-11-30 09:00:00,2022-11-30 09:00:00,0.03951717
2022-11-30 10:00:00,2022-11-30 10:00:00,0.03950664
2022-11-30 11:00:00,2022-11-30 11:00:00,0.03949684
2022-11-30 12:00:00,2022-11-30 12:00:00,0.03950442
2022-11-30 13:00:00,2022-11-30 13:00:00,0.0395528
2022-11-30 14:00:00,2022-11-30 14:00:00,0.03953564
2022-11-30 15:00:00,2022-11-30 15:00:00,0.03951629
2022-11-30 16:00:00,2022-11-30 16:00:00,0.03954653
2022-11-30 17:00:00,2022-11-30 17:00:00,0.03953769
2022-11-30 18:00:00,2022-11-30 18:00:00,0.0395567
2022-11-30 19:00:00,2022-11-30 19:00:00,0.039533
2022-11-30 20:00:00,2022-11-30 20:00:00,0.03955428
2022-11-30 21:00:00,2022-11-30 21:00:00,0.03951936
2022-11-30 22:00:00,2022-11-30 22:00:00,0.03952658
2022-11-30 23:00:00,2022-11-30 23:00:00,0.03960783
2022-12-01 00:00:00,2022-12-01 00:00:00,0.03958644
2022-12-01 01:00:00,2022-12-01 01:00:00,0.03959867
2022-12-01 02:00:00,2022-12-01 02:00:00,0.03967581
2022-12-01 03:00:00,2022-12-01 03:00:00,0.03971482
2022-12-01 04:00:00,2022-12-01 04:00:00,0.03971617
2022-12-01 05:00:00,2022-12-01 05:00:00,0.03969756
2022-12-01 06:00:00,2022-12-01 06:00:00,0.03969365
2022-12-01 07:00:00,2022-12-01 07:00:00,0.03970528
2022-12-01 08:00:00,2022-12-01 08:00:00,0.03972929
2022-12-01 09:00:00,2022-12-01 09:00:00,0.03977087
2022-12-01 10:00:00,2022-12-01 10:00:00,0.03982092
2022-12-01 11:00:00,2022-12-01 11:00:00,0.03981801
2022-12-01 12:00:00,2022-12-01 12:00:00,0.03983371
2022-12-01 13:00:00,2022-12-01 13:00:00,0.03975389
2022-12-01 14:00:00,2022-12-01 14:00:00,0.03976024
2022-12-01 15:00:00,2022-12-01 15:00:00,0.03967242
2022-12-01 16:00:00,2022-12-01 16:00:00,0.03967089
2022-12-01 17:00:00,2022-12-01 17:00:00,0.03962681
2022-12-01 18:00:00,2022-12-01 18:00:00,0.03961261
2022-12-01 19:00:00,2022-12-01 19:00:00,0.03962907
2022-12-01 20:00:00,2022-12-01 20:00:00,0.03963537
2022-12-01 21:00:00,2022-12-01 21:00:00,0.0396273
2022-12-01 22:00:00,2022-12-01 22:00:00,0.0396519
2022-12-01 23:00:00,2022-12-01 23:00:00,0.03965471
2022-12-02 00:00:00,2022-12-02 00:00:00,0.03964069
2022-12-02 01:00:00,2022-12-02 01:00:00,0.03962605
2022-12-02 02:00:00,2022-12-02 02:00:00,0.03962973
2022-12-02 03:00:00,2022-12-02 03:00:00,0.03960824
2022-12-02 04:00:00,2022-12-02 04:00:00,0.03960309
2022-12-02 05:00:00,2022-12-02 05:00:00,0.03956732
2022-12-02 06:00:00,2022-12-02 06:00:00,0.03955476
2022-12-02 07:00:00,2022-12-02 07:00:00,0.03957107
2022-12-02 08:00:00,2022-12-02 08:00:00,0.04018351
2022-12-02 09:00:00,2022-12-02 09:00:00,0.04025952
2022-12-02 10:00:00,2022-12-02 10:00:00,0.04027357
2022-12-02 11:00:00,2022-12-02 11:00:00,0.04021884
2022-12-02 12:00:00,2022-12-02 12:00:00,0.04022443
2022-12-02 13:00:00,2022-12-02 13:00:00,0.04017127
2022-12-02 14:00:00,2022-12-02 14:00:00,0.04018847
2022-12-02 15:00:00,2022-12-02 15:00:00,0.04019398
2022-12-02 16:00:00,2022-12-02 16:00:00,0.04019694
2022-12-02 17:00:00,2022-12-02 17:00:00,0.0401887
2022-12-02 18:00:00,2022-12-02 18:00:00,0.04020914
2022-12-02 19:00:00,2022-12-02 19:00:00,0.04022543
2022-12-02 20:00:00,2022-12-02 20:00:00,0.04021748
2022-12-02 21:00:00,2022-12-02 21:00:00,0.04022145
2022-12-02 22:00:00,2022-12-02 22:00:00,0.0402179
2022-12-02 23:00:00,2022-12-02 23:00:00,0.04022347
2022-12-03 00:00:00,2022-12-03 00:00:00,0.04024249
2022-12-03 01:00:00,2022-12-03 01:00:00,0.04021606
2022-12-03 02:00:00,2022-12-03 02:00:00,0.04023579
2022-12-03 03:00:00,2022-12-03 03:00:00,0.04022225
2022-12-03 04:00:00,2022-12-03 04:00:00,0.04021639
2022-12-03 05:00:00,2022-12-03 05:00:00,0.04019837
2022-12-03 06:00:00,2022-12-03 06:00:00,0.0401924
2022-12-03 07:00:00,2022-12-03 07:00:00,0.04016986
2022-12-03 08:00:00,2022-12-03 08:00:00,0.04015878
2022-12-03 09:00:00,2022-12-03 09:00:00,0.04014923
2022-12-03 10:00:00,2022-12-03 10:00:00,0.04011914
2022-12-03 11:00:00,2022-12-03 11:00:00,0.04009271
2022-12-03 12:00:00,2022-12-03 12:00:00,0.04008292
2022-12-03 13:00:00,2022-12-03 13:00:00,0.04009189
2022-12-03 14:00:00,2022-12-03 14:00:00,0.04007012
2022-12-03 15:00:00,2022-12-03 15:00:00,0.04005365
2022-12-03 16:00:00,2022-12-03 16:00:00,0.04004709
2022-12-03 17:00:00,2022-12-03 17:00:00,0.04003021
2022-12-03 18:00:00,2022-12-03 18:00:00,0.04000924
2022-12-03 19:00:00,2022-12-03 19:00:00,0.03998442
2022-12-03 20:00:00,2022-12-03 20:00:00,0.0399773
2022-12-03 21:00:00,2022-12-03 21:00:00,0.0399598
2022-12-03 22:00:00,2022-12-03 22:00:00,0.03989846
2022-12-03 23:00:00,2022-12-03 23:00:00,0.03988214
2022-12-04 00:00:00,2022-12-04 00:00:00,0.03986049
2022-12-04 01:00:00,2022-12-04 01:00:00,0.03984499
2022-12-04 02:00:00,2022-12-04 02:00:00,0.03983298
2022-12-04 03:00:00,2022-12-04 03:00:00,0.03980684
2022-12-04 04:00:00,2022-12-04 04:00:00,0.03980547
2022-12-04 05:00:00,2022-12-04 05:00:00,0.03980231
2022-12-04 06:00:00,2022-12-04 06:00:00,0.03980083
2022-12-04 07:00:00,2022-12-04 07:00:00,0.03979698
2022-12-04 08:00:00,2022-12-04 08:00:00,0.03976882
2022-12-04 09:00:00,2022-12-04 09:00:00,0.03968444
2022-12-04 10:00:00,2022-12-04 10:00:00,0.03967772
2022-12-04 11:00:00,2022-12-04 11:00:00,0.03963104
2022-12-04 12:00:00,2022-12-04 12:00:00,0.0396039
2022-12-04 13:00:00,2022-12-04 13:00:00,0.03959614
2022-12-04 14:00:00,2022-12-04 14:00:00,0.03956067
2022-12-04 15:00:00,2022-12-04 15:00:00,0.03954188
2022-12-04 16:00:00,2022-12-04 16:00:00,0.03952843
2022-12-04 17:00:00,2022-12-04 17:00:00,0.03951919
2022-12-04 18:00:00,2022-12-04 18:00:00,0.03953932
2022-12-04 19:00:00,2022-12-04 19:00:00,0.03954786
2022-12-04 20:00:00,2022-12-04 20:00:00,0.03954437
2022-12-04 21:00:00,2022-12-04 21:00:00,0.0395343
2022-12-04 22:00:00,2022-12-04 22:00:00,0.03952834
2022-12-04 23:00:00,2022-12-04 23:00:00,0.03954498
2022-12-05 00:00:00,2022-12-05 00:00:00,0.03951938
2022-12-05 01:00:00,2022-12-05 01:00:00,0.03951382
2022-12-05 02:00:00,2022-12-05 02:00:00,0.03950491
2022-12-05 03:00:00,2022-12-05 03:00:00,0.03947469
2022-12-05 04:00:00,2022-12-05 04:00:00,0.03947288
2022-12-05 05:00:00,2022-12-05 05:00:00,0.0394763
2022-12-05 06:00:00,2022-12-05 06:00:00,0.03946198
2022-12-05 07:00:00,2022-12-05 07:00:00,0.03960254
2022-12-05 08:00:00,2022-12-05 08:00:00,0.03957991
2022-12-05 09:00:00,2022-12-05 09:00:00,0.03948686
2022-12-05 10:00:00,2022-12-05 10:00:00,0.03944574
2022-12-05 11:00:00,2022-12-05 11:00:00,0.03943058
2022-12-05 12:00:00,2022-12-05 12:00:00,0.03942603
2022-12-05 13:00:00,2022-12-05 13:00:00,0.03936865
2022-12-05 14:00:00,2022-12-05 14:00:00,0.03937052
2022-12-05 15:00:00,2022-12-05 15:00:00,0.0393166
2022-12-05 16:00:00,2022-12-05 16:00:00,0.039285
2022-12-05 17:00:00,2022-12-05 17:00:00,0.03921584
2022-12-05 18:00:00,2022-12-05 18:00:00,0.03921102
2022-12-05 19:00:00,2022-12-05 19:00:00,0.03920498
2022-12-05 20:00:00,2022-12-05 20:00:00,0.03921345
2022-12-05 21:00:00,2022-12-05 21:00:00,0.0392546
2022-12-05 22:00:00,2022-12-05 22:00:00,0.03924195
2022-12-05 23:00:00,2022-12-05 23:00:00,0.0392591
2022-12-06 00:00:00,2022-12-06 00:00:00,0.03925695
2022-12-06 01:00:00,2022-12-06 01:00:00,0.03925575
2022-12-06 02:00:00,2022-12-06 02:00:00,0.03925334
2022-12-06 03:00:00,2022-12-06 03:00:00,0.03934734
2022-12-06 04:00:00,2022-12-06 04:00:00,0.0393531
2022-12-06 05:00:00,2022-12-06 05:00:00,0.03934167
2022-12-06 06:00:00,2022-12-06 06:00:00,0.03940397
2022-12-06 07:00:00,2022-12-06 07:00:00,0.03940661
2022-12-06 08:00:00,2022-12-06 08:00:00,0.03939732
2022-12-06 09:00:00,2022-12-06 09:00:00,0.03938594
2022-12-06 10:00:00,2022-12-06 10:00:00,0.03938921
2022-12-06 11:00:00,2022-12-06 11:00:00,0.03936735
2022-12-06 12:00:00,2022-12-06 12:00:00,0.03936087
2022-12-06 13:00:00,2022-12-06 13:00:00,0.0393603
2022-12-06 14:00:00,2022-12-06 14:00:00,0.03931892
2022-12-06 15:00:00,2022-12-06 15:00:00,0.03928163
2022-12-06 16:00:00,2022-12-06 16:00:00,0.03929366
2022-12-06 17:00:00,2022-12-06 17:00:00,0.03929584
2022-12-06 18:00:00,2022-12-06 18:00:00,0.03935273
2022-12-06 19:00:00,2022-12-06 19:00:00,0.03932278
2022-12-06 20:00:00,2022-12-06 20:00:00,0.03933992
2022-12-06 21:00:00,2022-12-06 21:00:00,0.03933722
2022-12-06 22:00:00,2022-12-06 22:00:00,0.0393395
2022-12-06 23:00:00,2022-12-06 23:00:00,0.03936513
2022-12-07 00:00:00,2022-12-07 00:00:00,0.03941004
2022-12-07 01:00:00,2022-12-07 01:00:00,0.03939436
2022-12-07 02:00:00,2022-12-07 02:00:00,0.03942854
2022-12-07 03:00:00,2022-12-07 03:00:00,0.03919752
2022-12-07 04:00:00,2022-12-07 04:00:00,0.03921868
2022-12-07 05:00:00,2022-12-07 05:00:00,0.03924237
2022-12-07 06:00:00,2022-12-07 06:00:00,0.0392948
2022-12-07 07:00:00,2022-12-07 07:00:00,0.03922121
2022-12-07 08:00:00,2022-12-07 08:00:00,0.03919396
2022-12-07 09:00:00,2022-12-07 09:00:00,0.03918652
2022-12-07 10:00:00,2022-12-07 10:00:00,0.03916592
2022-12-07 11:00:00,2022-12-07 11:00:00,0.039143
2022-12-07 12:00:00,2022-12-07 12:00:00,0.0391443
2022-12-07 13:00:00,2022-12-07 13:00:00,0.03914097
2022-12-07 14:00:00,2022-12-07 14:00:00,0.03912483
2022-12-07 15:00:00,2022-12-07 15:00:00,0.039089
2022-12-07 16:00:00,2022-12-07 16:00:00,0.03911121
2022-12-07 17:00:00,2022-12-07 17:00:00,0.03911006
2022-12-07 18:00:00,2022-12-07 18:00:00,0.0391073
2022-12-07 19:00:00,2022-12-07 19:00:00,0.03908726
2022-12-07 20:00:00,2022-12-07 20:00:00,0.03909189
2022-12-07 21:00:00,2022-12-07 21:00:00,0.03907329
2022-12-07 22:00:00,2022-12-07 22:00:00,0.03909958
2022-12-07 23:00:00,2022-12-07 23:00:00,0.03910661
2022-12-08 00:00:00,2022-12-08 00:00:00,0.03910273
2022-12-08 01:00:00,2022-12-08 01:00:00,0.03913154
2022-12-08 02:00:00,2022-12-08 02:00:00,0.03914655
2022-12-08 03:00:00,2022-12-08 03:00:00,0.0391391
2022-12-08 04:00:00,2022-12-08 04:00:00,0.03914522
2022-12-08 05:00:00,2022-12-08 05:00:00,0.03913358
2022-12-08 06:00:00,2022-12-08 06:00:00,0.03915239
2022-12-08 07:00:00,2022-12-08 07:00:00,0.03914318
2022-12-08 08:00:00,2022-12-08 08:00:00,0.03911387
2022-12-08 09:00:00,2022-12-08 09:00:00,0.03899919
2022-12-08 10:00:00,2022-12-08 10:00:00,0.03901575
2022-12-08 11:00:00,2022-12-08 11:00:00,0.0390145
2022-12-08 12:00:00,2022-12-08 12:00:00,0.03903124
2022-12-08 13:00:00,2022-12-08 13:00:00,0.03907682
2022-12-08 14:00:00,2022-12-08 14:00:00,0.03905979
2022-12-08 15:00:00,2022-12-08 15:00:00,0.03906271
2022-12-08 16:00:00,2022-12-08 16:00:00,0.03903109
2022-12-08 17:00:00,2022-12-08 17:00:00,0.03905627
2022-12-08 18:00:00,2022-12-08 18:00:00,0.03909941
2022-12-08 19:00:00,2022-12-08 19:00:00,0.03917021
2022-12-08 20:00:00,2022-12-08 20:00:00,0.03921251
2022-12-08 21:00:00,2022-12-08 21:00:00,0.03924847
2022-12-08 22:00:00,2022-12-08 22:00:00,0.03923023
2022-12-08 23:00:00,2022-12-08 23:00:00,0.03924938
2022-12-09 00:00:00,2022-12-09 00:00:00,0.03924307
2022-12-09 01:00:00,2022-12-09 01:00:00,0.03926855
2022-12-09 02:00:00,2022-12-09 02:00:00,0.03931426
2022-12-09 03:00:00,2022-12-09 03:00:00,0.03942797
2022-12-09 04:00:00,2022-12-09 04:00:00,0.03944642
2022-12-09 05:00:00,2022-12-09 05:00:00,0.0394577
2022-12-09 06:00:00,2022-12-09 06:00:00,0.04019299
2022-12-09 07:00:00,2022-12-09 07:00:00,0.0405864
2022-12-09 08:00:00,2022-12-09 08:00:00,0.04085356
2022-12-09 09:00:00,2022-12-09 09:00:00,0.04099699
2022-12-09 10:00:00,2022-12-09 10:00:00,0.04111883
2022-12-09 11:00:00,2022-12-09 11:00:00,0.04124618
2022-12-09 12:00:00,2022-12-09 12:00:00,0.04128852
2022-12-09 13:00:00,2022-12-09 13:00:00,0.04133152
2022-12-09 14:00:00,2022-12-09 14:00:00,0.04137782
2022-12-09 15:00:00,2022-12-09 15:00:00,0.0414122
2022-12-09 16:00:00,2022-12-09 16:00:00,0.04139974
2022-12-09 17:00:00,2022-12-09 17:00:00,0.04141493
2022-12-09 18:00:00,2022-12-09 18:00:00,0.04142795
2022-12-09 19:00:00,2022-12-09 19:00:00,0.0420335
2022-12-09 20:00:00,2022-12-09 20:00:00,0.04229372
2022-12-09 21:00:00,2022-12-09 21:00:00,0.04226609
2022-12-09 22:00:00,2022-12-09 22:00:00,0.04226365
2022-12-09 23:00:00,2022-12-09 23:00:00,0.04223907
2022-12-10 00:00:00,2022-12-10 00:00:00,0.04224782
2022-12-10 01:00:00,2022-12-10 01:00:00,0.04224101
2022-12-10 02:00:00,2022-12-10 02:00:00,0.04224415
2022-12-10 03:00:00,2022-12-10 03:00:00,0.04219227
2022-12-10 04:00:00,2022-12-10 04:00:00,0.04221069
2022-12-10 05:00:00,2022-12-10 05:00:00,0.04219453
2022-12-10 06:00:00,2022-12-10 06:00:00,0.04219923
2022-12-10 07:00:00,2022-12-10 07:00:00,0.04221306
2022-12-10 08:00:00,2022-12-10 08:00:00,0.04219807
2022-12-10 09:00:00,2022-12-10 09:00:00,0.04218376
2022-12-10 10:00:00,2022-12-10 10:00:00,0.04217823
2022-12-10 11:00:00,2022-12-10 11:00:00,0.04216162
2022-12-10 12:00:00,2022-12-10 12:00:00,0.04214699
2022-12-10 13:00:00,2022-12-10 13:00:00,0.04218543
2022-12-10 14:00:00,2022-12-10 14:00:00,0.0421869
2022-12-10 15:00:00,2022-12-10 15:00:00,0.04219353
2022-12-10 16:00:00,2022-12-10 16:00:00,0.04225863
2022-12-10 17:00:00,2022-12-10 17:00:00,0.04224581
2022-12-10 18:00:00,2022-12-10 18:00:00,0.04224221
2022-12-10 19:00:00,2022-12-10 19:00:00,0.04223598
2022-12-10 20:00:00,2022-12-10 20:00:00,0.0422528
2022-12-10 21:00:00,2022-12-10 21:00:00,0.0422588
2022-12-10 22:00:00,2022-12-10 22:00:00,0.04223882
2022-12-10 23:00:00,2022-12-10 23:00:00,0.04223642
2022-12-11 00:00:00,2022-12-11 00:00:00,0.04224802
2022-12-11 01:00:00,2022-12-11 01:00:00,0.04221351
2022-12-11 02:00:00,2022-12-11 02:00:00,0.04220906
2022-12-11 03:00:00,2022-12-11 03:00:00,0.04221327
2022-12-11 04:00:00,2022-12-11 04:00:00,0.04223682
2022-12-11 05:00:00,2022-12-11 05:00:00,0.04223636
2022-12-11 06:00:00,2022-12-11 06:00:00,0.04225467
2022-12-11 07:00:00,2022-12-11 07:00:00,0.04225797
2022-12-11 08:00:00,2022-12-11 08:00:00,0.04224653
2022-12-11 09:00:00,2022-12-11 09:00:00,0.04224396
2022-12-11 10:00:00,2022-12-11 10:00:00,0.04223939
2022-12-11 11:00:00,2022-12-11 11:00:00,0.04223835
2022-12-11 12:00:00,2022-12-11 12:00:00,0.04223429
2022-12-11 13:00:00,2022-12-11 13:00:00,0.0422446
2022-12-11 14:00:00,2022-12-11 14:00:00,0.0423075
2022-12-11 15:00:00,2022-12-11 15:00:00,0.04233516
2022-12-11 16:00:00,2022-12-11 16:00:00,0.04233931
2022-12-11 17:00:00,2022-12-11 17:00:00,0.0423315
2022-12-11 18:00:00,2022-12-11 18:00:00,0.04233061
2022-12-11 19:00:00,2022-12-11 19:00:00,0.04234856
2022-12-11 20:00:00,2022-12-11 20:00:00,0.0423215
2022-12-11 21:00:00,2022-12-11 21:00:00,0.04231771
2022-12-11 22:00:00,2022-12-11 22:00:00,0.04228719
2022-12-11 23:00:00,2022-12-11 23:00:00,0.04228252
2022-12-12 00:00:00,2022-12-12 00:00:00,0.04229035
2022-12-12 01:00:00,2022-12-12 01:00:00,0.04230823
2022-12-12 02:00:00,2022-12-12 02:00:00,0.04234443
2022-12-12 03:00:00,2022-12-12 03:00:00,0.04231461
2022-12-12 04:00:00,2022-12-12 04:00:00,0.04231513
2022-12-12 05:00:00,2022-12-12 05:00:00,0.04230245
2022-12-12 06:00:00,2022-12-12 06:00:00,0.04229431
2022-12-12 07:00:00,2022-12-12 07:00:00,0.04231284
2022-12-12 08:00:00,2022-12-12 08:00:00,0.04232809
2022-12-12 09:00:00,2022-12-12 09:00:00,0.04231629
2022-12-12 10:00:00,2022-12-12 10:00:00,0.04235565
2022-12-12 11:00:00,2022-12-12 11:00:00,0.0423477
2022-12-12 12:00:00,2022-12-12 12:00:00,0.04233311
2022-12-12 13:00:00,2022-12-12 13:00:00,0.04224619
2022-12-12 14:00:00,2022-12-12 14:00:00,0.04217921
2022-12-12 15:00:00,2022-12-12 15:00:00,0.0420655
2022-12-12 16:00:00,2022-12-12 16:00:00,0.04197222
2022-12-12 17:00:00,2022-12-12 17:00:00,0.04190774
2022-12-12 18:00:00,2022-12-12 18:00:00,0.04186194
2022-12-12 19:00:00,2022-12-12 19:00:00,0.04180048
2022-12-12 20:00:00,2022-12-12 20:00:00,0.04177336
2022-12-12 21:00:00,2022-12-12 21:00:00,0.04182318
2022-12-12 22:00:00,2022-12-12 22:00:00,0.04182674
2022-12-12 23:00:00,2022-12-12 23:00:00,0.04183726
2022-12-13 00:00:00,2022-12-13 00:00:00,0.04180508
2022-12-13 01:00:00,2022-12-13 01:00:00,0.04173407
2022-12-13 02:00:00,2022-12-13 02:00:00,0.04164388
2022-12-13 03:00:00,2022-12-13 03:00:00,0.04157385
2022-12-13 04:00:00,2022-12-13 04:00:00,0.04147218
2022-12-13 05:00:00,2022-12-13 05:00:00,0.04138218
2022-12-13 06:00:00,2022-12-13 06:00:00,0.04118782
2022-12-13 07:00:00,2022-12-13 07:00:00,0.04086584
2022-12-13 08:00:00,2022-12-13 08:00:00,0.04065928
2022-12-13 09:00:00,2022-12-13 09:00:00,0.04035991
2022-12-13 10:00:00,2022-12-13 10:00:00,0.04021326
2022-12-13 11:00:00,2022-12-13 11:00:00,0.03997299
2022-12-13 12:00:00,2022-12-13 12:00:00,0.03983676
2022-12-13 13:00:00,2022-12-13 13:00:00,0.03976377
2022-12-13 14:00:00,2022-12-13 14:00:00,0.03965314
2022-12-13 15:00:00,2022-12-13 15:00:00,0.03965996
2022-12-13 16:00:00,2022-12-13 16:00:00,0.03963117
2022-12-13 17:00:00,2022-12-13 17:00:00,0.03966051
2022-12-13 18:00:00,2022-12-13 18:00:00,0.03977101
2022-12-13 19:00:00,2022-12-13 19:00:00,0.03960599
2022-12-13 20:00:00,2022-12-13 20:00:00,0.03959112
2022-12-13 21:00:00,2022-12-13 21:00:00,0.03954754
2022-12-13 22:00:00,2022-12-13 22:00:00,0.03954248
2022-12-13 23:00:00,2022-12-13 23:00:00,0.03951216
2022-12-14 00:00:00,2022-12-14 00:00:00,0.03939966
2022-12-14 01:00:00,2022-12-14 01:00:00,0.03933752
2022-12-14 02:00:00,2022-12-14 02:00:00,0.03927427
2022-12-14 03:00:00,2022-12-14 03:00:00,0.03921187
2022-12-14 04:00:00,2022-12-14 04:00:00,0.03920063
2022-12-14 05:00:00,2022-12-14 05:00:00,0.03915135
2022-12-14 06:00:00,2022-12-14 06:00:00,0.03912272
2022-12-14 07:00:00,2022-12-14 07:00:00,0.03909862
2022-12-14 08:00:00,2022-12-14 08:00:00,0.03913667
2022-12-14 09:00:00,2022-12-14 09:00:00,0.03909128
2022-12-14 10:00:00,2022-12-14 10:00:00,0.03906217
2022-12-14 11:00:00,2022-12-14 11:00:00,0.03906044
2022-12-14 12:00:00,2022-12-14 12:00:00,0.03905013
2022-12-14 13:00:00,2022-12-14 13:00:00,0.03900739
2022-12-14 14:00:00,2022-12-14 14:00:00,0.03896563
2022-12-14 15:00:00,2022-12-14 15:00:00,0.03896262
2022-12-14 16:00:00,2022-12-14 16:00:00,0.0388716
2022-12-14 17:00:00,2022-12-14 17:00:00,0.03885696
2022-12-14 18:00:00,2022-12-14 18:00:00,0.03890526
2022-12-14 19:00:00,2022-12-14 19:00:00,0.03886069
2022-12-14 20:00:00,2022-12-14 20:00:00,0.0389016
2022-12-14 21:00:00,2022-12-14 21:00:00,0.03892741
2022-12-14 22:00:00,2022-12-14 22:00:00,0.03893397
2022-12-14 23:00:00,2022-12-14 23:00:00,0.03892825
2022-12-15 00:00:00,2022-12-15 00:00:00,0.03893006
2022-12-15 01:00:00,2022-12-15 01:00:00,0.03882007
2022-12-15 02:00:00,2022-12-15 02:00:00,0.03880794
2022-12-15 03:00:00,2022-12-15 03:00:00,0.03878908
2022-12-15 04:00:00,2022-12-15 04:00:00,0.03877838
2022-12-15 05:00:00,2022-12-15 05:00:00,0.03878159
2022-12-15 06:00:00,2022-12-15 06:00:00,0.03878138
2022-12-15 07:00:00,2022-12-15 07:00:00,0.03878996
2022-12-15 08:00:00,2022-12-15 08:00:00,0.03875045
2022-12-15 09:00:00,2022-12-15 09:00:00,0.0387404
2022-12-15 10:00:00,2022-12-15 10:00:00,0.03871204
2022-12-15 11:00:00,2022-12-15 11:00:00,0.03870711
2022-12-15 12:00:00,2022-12-15 12:00:00,0.03870056
2022-12-15 13:00:00,2022-12-15 13:00:00,0.03871592
2022-12-15 14:00:00,2022-12-15 14:00:00,0.03868504
2022-12-15 15:00:00,2022-12-15 15:00:00,0.03869429
2022-12-15 16:00:00,2022-12-15 16:00:00,0.03871959
2022-12-15 17:00:00,2022-12-15 17:00:00,0.03869166
2022-12-15 18:00:00,2022-12-15 18:00:00,0.03866461
2022-12-15 19:00:00,2022-12-15 19:00:00,0.03866053
2022-12-15 20:00:00,2022-12-15 20:00:00,0.03866849
2022-12-15 21:00:00,2022-12-15 21:00:00,0.03863296
2022-12-15 22:00:00,2022-12-15 22:00:00,0.03861556
2022-12-15 23:00:00,2022-12-15 23:00:00,0.03860736
2022-12-16 00:00:00,2022-12-16 00:00:00,0.03862695
2022-12-16 01:00:00,2022-12-16 01:00:00,0.03858982
2022-12-16 02:00:00,2022-12-16 02:00:00,0.0386087
2022-12-16 03:00:00,2022-12-16 03:00:00,0.0386074
2022-12-16 04:00:00,2022-12-16 04:00:00,0.03859562
2022-12-16 05:00:00,2022-12-16 05:00:00,0.03857405
2022-12-16 06:00:00,2022-12-16 06:00:00,0.0385765
2022-12-16 07:00:00,2022-12-16 07:00:00,0.03860786
2022-12-16 08:00:00,2022-12-16 08:00:00,0.03854565
2022-12-16 09:00:00,2022-12-16 09:00:00,0.03820795
2022-12-16 10:00:00,2022-12-16 10:00:00,0.03818006
2022-12-16 11:00:00,2022-12-16 11:00:00,0.03815872
2022-12-16 12:00:00,2022-12-16 12:00:00,0.03810956
2022-12-16 13:00:00,2022-12-16 13:00:00,0.03806997
2022-12-16 14:00:00,2022-12-16 14:00:00,0.0380071
2022-12-16 15:00:00,2022-12-16 15:00:00,0.03801831
2022-12-16 16:00:00,2022-12-16 16:00:00,0.03794845
2022-12-16 17:00:00,2022-12-16 17:00:00,0.03796078
2022-12-16 18:00:00,2022-12-16 18:00:00,0.03793611
2022-12-16 19:00:00,2022-12-16 19:00:00,0.03792748
2022-12-16 20:00:00,2022-12-16 20:00:00,0.03793313
2022-12-16 21:00:00,2022-12-16 21:00:00,0.0379234
2022-12-16 22:00:00,2022-12-16 22:00:00,0.03789603
2022-12-16 23:00:00,2022-12-16 23:00:00,0.03789436
2022-12-17 00:00:00,2022-12-17 00:00:00,0.03786448
2022-12-17 01:00:00,2022-12-17 01:00:00,0.03777525
2022-12-17 02:00:00,2022-12-17 02:00:00,0.03773038
2022-12-17 03:00:00,2022-12-17 03:00:00,0.03768914
2022-12-17 04:00:00,2022-12-17 04:00:00,0.03764264
2022-12-17 05:00:00,2022-12-17 05:00:00,0.03760975
2022-12-17 06:00:00,2022-12-17 06:00:00,0.03759579
2022-12-17 07:00:00,2022-12-17 07:00:00,0.03754693
2022-12-17 08:00:00,2022-12-17 08:00:00,0.03752733
2022-12-17 09:00:00,2022-12-17 09:00:00,0.03749196
2022-12-17 10:00:00,2022-12-17 10:00:00,0.03748938
2022-12-17 11:00:00,2022-12-17 11:00:00,0.03743515
2022-12-17 12:00:00,2022-12-17 12:00:00,0.03741618
2022-12-17 13:00:00,2022-12-17 13:00:00,0.03735997
2022-12-17 14:00:00,2022-12-17 14:00:00,0.03734037
2022-12-17 15:00:00,2022-12-17 15:00:00,0.03727971
2022-12-17 16:00:00,2022-12-17 16:00:00,0.03725566
2022-12-17 17:00:00,2022-12-17 17:00:00,0.03723769
2022-12-17 18:00:00,2022-12-17 18:00:00,0.03723521
2022-12-17 19:00:00,2022-12-17 19:00:00,0.03720278
2022-12-17 20:00:00,2022-12-17 20:00:00,0.03719381
2022-12-17 21:00:00,2022-12-17 21:00:00,0.03718937
2022-12-17 22:00:00,2022-12-17 22:00:00,0.03719605
2022-12-17 23:00:00,2022-12-17 23:00:00,0.03721976
2022-12-18 00:00:00,2022-12-18 00:00:00,0.0371825
2022-12-18 01:00:00,2022-12-18 01:00:00,0.03715058
2022-12-18 02:00:00,2022-12-18 02:00:00,0.03715521
2022-12-18 03:00:00,2022-12-18 03:00:00,0.03715639
2022-12-18 04:00:00,2022-12-18 04:00:00,0.03718088
2022-12-18 05:00:00,2022-12-18 05:00:00,0.03713754
2022-12-18 06:00:00,2022-12-18 06:00:00,0.03712162
2022-12-18 07:00:00,2022-12-18 07:00:00,0.03711254
2022-12-18 08:00:00,2022-12-18 08:00:00,0.03710831
2022-12-18 09:00:00,2022-12-18 09:00:00,0.03702831
2022-12-18 10:00:00,2022-12-18 10:00:00,0.03699865
2022-12-18 11:00:00,2022-12-18 11:00:00,0.03693264
2022-12-18 12:00:00,2022-12-18 12:00:00,0.03693011
2022-12-18 13:00:00,2022-12-18 13:00:00,0.0369166
